Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,3,2,1,66.7%,5-2,71.4%,38-23,62.3%,0-0,-,3,67.7%,56.7%,0.9%,3.1%,62.8%,68.6%,36.1%,56.5%,52.7%,54.7%,1.21,QF (Concord)
2018,2,1,1,50.0%,2-2,50.0%,25-23,52.1%,0-2,0.0%,2,69.6%,39.1%,0.0%,5.2%,62.7%,60.4%,54.4%,58.2%,46.4%,52.0%,1.11,R16 (Indian Wells 125K)
2017,24,13,11,54.2%,29-24,54.7%,248-226,52.3%,3-0,100.0%,6,64.9%,39.6%,1.2%,3.2%,60.7%,57.7%,49.7%,54.6%,45.5%,50.2%,1.00,F (Hua Hin)
2016,12,9,3,75.0%,19-8,70.4%,139-95,59.4%,1-0,100.0%,0,,,,,,,,,,,,W (Dubai $100K)
2015,27,22,5,81.5%,47-16,74.6%,345-223,60.7%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2014,8,4,4,50.0%,9-10,47.4%,83-90,48.0%,2-0,100.0%,3,-,-,0.5%,3.7%,68.8%,56.2%,37.3%,50.3%,43.8%,47.1%,0.88,QF (Aning 50K)
2013,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Vancouver 100K)
2012,20,18,2,90.0%,38-9,80.9%,271-151,64.2%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
2011,26,21,5,80.8%,45-14,76.3%,324-192,62.8%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
2010,13,8,5,61.5%,17-9,65.4%,137-100,57.8%,3-1,75.0%,0,,,,,,,,,,,,SF (Changwon 25K)
2009,7,5,2,71.4%,11-6,64.7%,84-78,51.9%,3-0,100.0%,0,,,,,,,,,,,,W (Makinohara 25K)
2008,22,18,4,81.8%,38-12,76.0%,270-167,61.8%,2-0,100.0%,0,,,,,,,,,,,,W (3x)
2007,20,14,6,70.0%,32-14,69.6%,243-187,56.5%,4-3,57.1%,0,,,,,,,,,,,,W (2x)
2006,33,23,10,69.7%,48-20,70.6%,349-255,57.8%,1-2,33.3%,0,,,,,,,,,,,,W (Sutama 25K)
2005,38,31,7,81.6%,65-21,75.6%,471-295,61.5%,3-2,60.0%,0,,,,,,,,,,,,W (4x)
2004,15,7,8,46.7%,14-17,45.2%,132-142,48.2%,0-2,0.0%,0,,,,,,,,,,,,F (Seoul 25K)
2003,3,0,3,0.0%,0-6,0.0%,24-39,38.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
2002,8,6,2,75.0%,14-4,77.8%,94-60,61.0%,0-0,-,0,,,,,,,,,,,,SF (2x)
2001,25,25,0,100.0%,49-6,89.1%,320-181,63.9%,5-0,100.0%,0,,,,,,,,,,,,W (5x)
Career,307,227,80,73.9%,482-202,70.5%,3607-2540,58.7%,34-19,64.2%,14,66.7%,44.3%,0.8%,3.6%,63.1%,60.3%,45.3%,54.7%,46.9%,50.9%,1.04,
