Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,244,124,120,50.8%,282-290,49.3%,2584-2674,49.1%,29-29,50.0%,189,61.2%,39.3%,1.1%,4.2%,62.7%,59.2%,45.5%,54.1%,45.8%,49.9%,1.00
Clay,60,22,38,36.7%,56-91,38.1%,646-743,46.5%,8-13,38.1%,55,60.0%,35.8%,1.0%,3.9%,63.5%,58.1%,45.2%,53.4%,43.8%,48.6%,0.94
Grass,47,20,27,42.6%,48-58,45.3%,476-498,48.9%,5-4,55.6%,47,66.7%,33.1%,1.3%,4.0%,64.7%,62.3%,46.1%,56.6%,42.0%,49.2%,0.97
Grand Slams,76,35,41,46.1%,83-94,46.9%,799-852,48.4%,8-5,61.5%,71,60.0%,41.1%,1.1%,3.7%,64.0%,58.7%,45.9%,54.1%,44.6%,49.3%,0.97
Premiers,64,22,42,34.4%,55-90,37.9%,595-743,44.5%,9-9,50.0%,63,61.3%,29.3%,0.9%,4.5%,64.3%,58.6%,43.7%,53.3%,42.3%,47.8%,0.91
Internationals,158,83,75,52.5%,187-189,49.7%,1739-1711,50.4%,18-26,40.9%,133,62.2%,41.2%,1.3%,4.0%,62.5%,60.5%,45.7%,55.0%,46.3%,50.6%,1.03
Finals,3,3,0,100.0%,5-2,71.4%,38-29,56.7%,0-0,-,3,87.5%,62.5%,1.3%,2.1%,61.8%,66.7%,51.7%,60.9%,48.2%,54.4%,1.23
Semi-finals,13,3,10,23.1%,9-22,29.0%,117-155,43.0%,0-1,0.0%,12,47.7%,25.8%,0.6%,3.2%,61.7%,55.4%,46.5%,52.0%,42.5%,47.3%,0.88
Quarter-finals,26,12,14,46.2%,28-32,46.7%,273-264,50.8%,2-3,40.0%,22,62.6%,42.1%,0.7%,3.1%,63.9%,61.5%,45.8%,55.8%,45.5%,50.7%,1.03
vs Righties,309,143,166,46.3%,331-392,45.8%,3207-3462,48.1%,37-38,49.3%,258,61.4%,38.3%,1.0%,4.0%,63.3%,59.1%,45.4%,54.1%,44.8%,49.4%,0.98
vs Lefties,36,18,18,50.0%,45-43,51.1%,422-403,51.2%,4-8,33.3%,32,64.3%,32.0%,2.1%,4.6%,62.7%,62.4%,46.4%,56.4%,44.3%,50.4%,1.02
vs Top 10,35,8,27,22.9%,23-60,27.7%,313-452,40.9%,4-5,44.4%,35,65.4%,26.0%,1.1%,4.6%,61.9%,58.6%,47.4%,54.3%,38.7%,46.6%,0.85
