Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 US Open R64,L vs Sorribes Tormo,78.8,82.9,4.6,85.0,81.4,92,69,70.6,5.1,72.8,,80,63
2021 US Open R128,W vs Liu,81.8,83.5,4.0,84.7,83.0,93,76,73.2,2.7,78.0,,78,70
2021 Wimbledon R128,L vs Swiatek,84.1,88.0,4.5,88.4,87.3,96,72,74.5,4.3,77.0,69.7,84,67
2019 Wimbledon R32,L vs Pliskova,85.9,89.8,5.8,93.8,89.7,98,64,77.5,5.2,82.0,73.6,90,70
2019 Wimbledon R64,W vs Flipkens,86.2,89.3,2.9,90.4,89.1,95,83,74.7,4.3,83.0,77.0,83,69
2019 Wimbledon R128,W vs Ostapenko,86.4,90.4,3.2,91.0,88.8,96,84,79.1,3.2,84.0,,84,74
2019 Roland Garros R64,L vs Petkovic,85.1,88.7,3.4,,,94,75,76.3,5.0,,,85,66
2018 Wimbledon R16,L vs Cibulkova,86.5,90.7,4.6,92.4,88.2,97,79,77.5,3.8,78.5,77.0,85,72
2018 Wimbledon R32,W vs Halep,82.4,86.1,4.8,89.2,85.0,95,61,73.6,5.4,78.4,72.5,85,63
2017 Wimbledon R128,L vs Konta,84.7,90.6,6.1,93.8,91.8,96,67,79.5,4.5,82.0,77.0,85,65
2017 Roland Garros R32,L vs Garcia,86.0,91.1,3.1,,,97,82,76.3,4.4,,,87,70
2017 Roland Garros R128,W vs Konta,84.1,88.9,4.8,91.1,87.7,96,70,76.4,6.2,79.8,75.8,88,62
2017 Australian Open R64,L vs Cibulkova,79.5,82.2,6.3,85.7,80.6,95,67,72.6,4.4,75.0,73.4,81,63
2016 Roland Garros R64,L vs Kvitova,85.2,90.7,1.8,91.0,90.8,94,87,79.6,3.5,80.0,77.0,85,71
2016 Roland Garros R128,W vs Arruabarrena,83.1,86.5,6.1,,,94,65,72.8,6.1,,,83,62
2016 Australian Open R64,L vs Williams,80.9,85.1,6.3,,,94,73,76.5,4.6,,,85,67
2013 Wimbledon R64,L vs Cornet,84.8,,,,,97,,,,,,,66
2013 Roland Garros R128,L vs Sharapova,87.7,,,,,96,,,,,,,70
2013 Australian Open R64,L vs Kuznetsova,85.2,,,,,95,,,,,,,70
2012 Wimbledon R32,L vs Sharapova,83.4,,,,,98,,,,,,,68
Career (20 matches),,84.1,87.8,4.5,89.6,86.6,98,61,75.9,4.7,78.3,74.6,90,62
