Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,17,7,10,41.2%,4,3,1,75.0%,1997,2006,R32,4,0.83,0.7%,7.6%,61.3%,56.8%,44.4%,52.0%,40.1%,60.5%,50.0%
Roland Garros,11,Clay,16,5,11,31.3%,1,1,0,100.0%,1995,2006,R32,1,0.71,1.9%,7.5%,69.8%,59.5%,25.0%,49.1%,36.1%,0.0%,33.3%
Wimbledon,10,Grass,26,16,10,61.5%,6,4,2,66.7%,1995,2006,R32,3,0.95,2.5%,6.4%,64.7%,52.3%,48.6%,51.0%,46.7%,48.4%,37.1%
US Open,9,Hard,14,5,9,35.7%,2,1,1,50.0%,1997,2006,R32,1,0.65,2.0%,12.0%,58.0%,48.3%,47.6%,48.0%,33.9%,33.3%,100.0%
Fed Cup,4,,11,9,2,81.8%,2,1,1,50.0%,1997,2002,,0,,,,,,,,,,
Rome,10,Clay,19,8,11,42.1%,4,2,2,50.0%,1995,2006,R16,0,,,,,,,,,,
Zurich,9,Hard,25,16,9,64.0%,4,3,1,75.0%,1995,2005,R16,0,,,,,,,,,,
Berlin,9,Clay,16,7,9,43.8%,7,1,6,14.3%,1997,2006,R32,1,0.57,0.0%,20.6%,52.4%,51.5%,23.3%,38.1%,35.1%,56.3%,100.0%
Indian Wells,8,Hard,15,7,8,46.7%,2,0,2,0.0%,1998,2006,R32,0,,,,,,,,,,
Tokyo,7,Carpet,14,6,8,42.9%,2,1,1,50.0%,1999,2005,QF,0,,,,,,,,,,
Filderstadt,7,Hard,20,12,8,60.0%,8,7,1,87.5%,1997,2004,QF,0,,,,,,,,,,
