Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,5,1,4,20.0%,3-9,25.0%,47-61,43.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (College Park MD 75K)
2005,2,1,1,50.0%,2-2,50.0%,23-21,52.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Pittsburgh PA 75K)
2004,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Dothan AL 75K)
2003,3,2,1,66.7%,4-3,57.1%,33-31,51.6%,0-1,0.0%,0,,,,,,,,,,,,QF (Palm Beach Gardens 50K)
2001,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (West Palm 75K)
2000,3,2,1,66.7%,5-2,71.4%,36-25,59.0%,0-0,-,0,,,,,,,,,,,,QF (West Palm 75K)
1997,10,8,2,80.0%,16-5,76.2%,115-70,62.2%,0-0,-,0,,,,,,,,,,,,W (Samara 50K)
1996,10,4,6,40.0%,10-16,38.5%,113-129,46.7%,0-0,-,0,,,,,,,,,,,,SF (Sopot 75K)
1995,13,9,4,69.2%,19-10,65.5%,145-103,58.5%,0-0,-,0,,,,,,,,,,,,F (ITF Bad Gogging)
1994,33,28,5,84.8%,59-15,79.7%,411-254,61.8%,3-1,75.0%,0,,,,,,,,,,,,W (4x)
1993,4,3,1,75.0%,7-3,70.0%,62-42,59.6%,0-3,0.0%,0,,,,,,,,,,,,SF (ITF Szczecin)
1992,8,7,1,87.5%,14-4,77.8%,91-53,63.2%,0-0,-,0,,,,,,,,,,,,W (ITF Siauliai)
Career,93,65,28,69.9%,139-73,65.6%,1089-814,57.2%,3-7,30.0%,0,,,,,,,,,,,,
