Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Rome QF,L vs Halep,7.9%,15.8%,32.4%,9.4%,15.6%,34.5%,31.3%,18.8%,16.7%,0.0%,20.0%,20.0%,0.0%,33.3%,0.0%,-119
2013 Madrid R64,L vs Sharapova,28.6%,28.6%,40.9%,33.3%,33.3%,46.4%,9.1%,25.0%,50.0%,20.0%,20.0%,31.3%,0.0%,33.3%,0.0%,-46
Career (2 matches),,20.8%,23.8%,37.2%,23.0%,25.7%,40.4%,18.4%,22.2%,30.0%,16.0%,20.0%,28.6%,0.0%,33.3%,0.0%,-14
