Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Istanbul Q2,L vs Baindl,44% (4/9),50% (2/4),1/3,67% (6/9),17% (1/6),1/2,0/0,1/3,0/0,1/2
2019 Istanbul Q1,W vs Mrdeza,69% (9/13),100% (9/9),5/7,62% (8/13),13% (1/8),5/8,1/1,0/0,1/1,0/0
2019 W25 Kazan R16,L vs Rakhimova,22% (2/9),50% (1/2),1/4,88% (7/8),43% (3/7),0/1,0/0,2/2,0/0,1/1
2019 W25 Kazan R32,W vs Savinykh,75% (6/8),83% (5/6),0/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Macon R32,L vs Krejcikova,50% (7/14),57% (4/7),1/4,47% (7/15),29% (2/7),2/3,0/0,0/1,0/0,0/1
2019 Dubai Q1,L vs Brady,20% (2/10),50% (1/2),0/2,60% (6/10),33% (2/6),1/1,0/0,2/4,0/0,2/3
2019 Doha Q1,L vs Zhu,36% (5/14),40% (2/5),0/4,62% (8/13),50% (4/8),2/2,1/1,0/0,0/0,0/0
2018 Limoges R32,L vs Voracova,31% (4/13),25% (1/4),0/5,46% (6/13),0% (0/6),1/1,0/0,0/1,0/0,0/1
2018 US Open Q3,L vs Jabeur,50% (5/10),100% (5/5),4/5,64% (7/11),0% (0/7),2/5,0/1,1/2,0/0,1/1
2018 US Open Q2,W vs Badosa,63% (5/8),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2018 US Open Q1,W vs Kiick,75% (9/12),100% (9/9),4/6,62% (8/13),13% (1/8),3/8,1/1,0/1,1/1,0/0
2018 Bucharest R32,L vs Parmentier,33% (4/12),75% (3/4),0/3,62% (8/13),38% (3/8),2/2,0/0,0/2,0/0,0/1
2018 Wimbledon R64,L vs Williams,42% (5/12),20% (1/5),0/4,45% (5/11),0% (0/5),1/1,1/1,0/1,0/0,0/0
2018 Wimbledon R128,W vs Pliskova,31% (4/13),100% (4/4),1/3,50% (6/12),50% (3/6),2/3,1/1,0/0,0/0,0/0
2018 Wimbledon Q3,W vs Zidansek,53% (8/15),88% (7/8),4/5,40% (6/15),17% (1/6),3/7,1/1,0/0,1/1,0/0
2018 Wimbledon Q2,W vs Lu,53% (8/15),100% (8/8),3/6,43% (6/14),0% (0/6),4/7,1/2,2/2,0/1,0/0
2018 Roland Garros R64,L vs Kontaveit,60% (6/10),33% (2/6),0/3,50% (5/10),0% (0/5),1/2,0/0,2/4,0/0,0/1
2018 Roland Garros R128,W vs Mchale,56% (9/16),78% (7/9),3/5,71% (12/17),42% (5/12),3/7,1/4,0/1,1/1,0/0
2018 Roland Garros Q3,W vs Korpatsch,69% (11/16),91% (10/11),5/8,60% (9/15),11% (1/9),4/9,0/0,1/1,0/0,1/1
2018 Roland Garros Q2,W vs Cabrera,77% (10/13),80% (8/10),2/5,38% (5/13),0% (0/5),3/6,0/0,0/0,0/0,0/0
2019 (7 matches),,45.5%,68.6%,30.8%,58.4%,31.1%,66.7%,100.0%,50.0%,100.0%,57.1%
2018 (24 matches),,56.3%,84.5%,49.5%,54.2%,19.4%,52.5%,53.8%,38.5%,87.5%,44.4%
2017 (41 matches),,58.5%,84.6%,41.9%,52.3%,25.8%,61.6%,64.6%,55.6%,63.6%,50.0%
2016 (12 matches),,45.4%,61.1%,27.8%,57.3%,9.0%,56.7%,75.0%,58.8%,66.7%,40.0%
2015 (21 matches),,50.5%,78.2%,38.2%,54.6%,21.8%,60.5%,52.4%,36.0%,87.5%,22.2%
Career (153 matches),,53.3%,78.6%,40.8%,51.8%,22.1%,61.3%,62.5%,50.6%,73.1%,42.3%
