Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Jul-2015,Contrexeville $100K,Clay,F,60,95,(1) Dulgheru d. (8) Yulia Putintseva [KAZ],6-3 1-6 7-5,,,,,,,,
02-Mar-2015,Kuala Lumpur,Hard,F,94,5,(1) Caroline Wozniacki [DEN] d. Dulgheru,4-6 6-2 6-1,0.32,0.0%,5.9%,58.8%,25.0%,42.9%,1/6,
10-Nov-2014,Dubai 75K,Hard,F,104,115,(6) Dulgheru d. Kimiko Date Krumm [JPN],6-3 6-4,,,,,,,,
02-Jun-2014,Marseille 100K,Clay,F,133,99,Dulgheru d. (4) Johanna Larsson [SWE],6-3 7-5,,,,,,,,
06-Feb-2012,Cali 100K,Clay,F,61,116,(2) Dulgheru d. Mandy Minella [LUX],6-3 1-6 6-3,,,,,,,,
17-May-2010,Warsaw,Clay,F,32,26,Dulgheru d. (5) Jie Zheng [CHN],6-3 6-4,1.13,0.0%,8.3%,58.3%,54.3%,48.0%,0/3,
21-Sep-2009,Saint Malo 100K,Clay,F,62,102,Arantxa Parra Santonja [ESP] d. (3) Dulgheru,6-4 6-3,,,,,,,,
14-Sep-2009,Sofia 100K,Clay,F,72,65,(3) Dulgheru d. (1) Tathiana Garbin [ITA],6-7(4) 7-5 6-1,,,,,,,,
18-May-2009,Warsaw,Clay,F,201,39,(Q) Dulgheru d. (8) Alona Bondarenko [UKR],7-6(3) 3-6 6-0,1.10,0.9%,1.8%,74.5%,50.0%,53.6%,15/21,
06-Apr-2009,Monzon 75K,Hard,F,325,144,(6) Kimiko Date Krumm [JPN] d. (Q) Dulgheru,7-5 6-2,,,,,,,,
