Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Wimbledon R64,L vs Williams,17,23,0.7,10.6%,14.3%,16,19,0.8,10.5%,12.5%,6.6%,3.9%,1.2,18.0%,15.5%
2018 Wimbledon R128,W vs Pliskova,22,8,2.8,13.4%,4.9%,22,6,3.7,14.7%,4.0%,6.7%,7.3%,1.3,20.1%,15.2%
2016 Australian Open R64,L vs Kerber,14,16,0.9,13.6%,15.5%,11,14,0.8,11.6%,14.7%,9.5%,2.1%,0.7,14.6%,22.3%
2016 Australian Open R128,W vs Sanders,10,19,0.5,8.6%,16.4%,7,15,0.5,6.8%,14.6%,1.9%,3.9%,0.3,12.1%,35.3%
2015 US Open R128,L vs Kerber,9,19,0.5,8.5%,17.9%,9,16,0.6,8.9%,15.8%,3.0%,5.9%,0.9,17.0%,17.9%
2015 Wimbledon R128,L vs Mladenovic,8,28,0.3,7.4%,25.9%,8,22,0.4,8.7%,23.9%,3.3%,5.4%,0.6,13.9%,22.2%
2015 Roland Garros R64,L vs Cornet,19,32,0.6,13.2%,22.2%,19,29,0.7,13.9%,21.2%,8.0%,5.8%,0.9,14.6%,16.0%
2015 Australian Open R128,L vs Gajdosova,7,29,0.2,5.6%,23.4%,7,23,0.3,6.2%,20.4%,3.5%,1.8%,0.6,15.3%,25.0%
2014 US Open R64,L vs Sharapova,14,32,0.4,7.6%,17.3%,14,28,0.5,8.3%,16.6%,5.9%,1.8%,0.7,18.4%,24.9%
2013 US Open R64,L vs Ivanovic,10,26,0.4,9.7%,25.2%,9,24,0.4,9.6%,25.5%,,,0.9,17.5%,20.4%
2013 US Open R128,W vs Lepchenko,26,42,0.6,11.9%,19.3%,26,32,0.8,12.7%,15.7%,,,0.5,11.5%,25.2%
2012 Australian Open R128,L vs Zvonareva,37,62,0.6,15.4%,25.8%,37,56,0.7,16.6%,25.1%,,,0.4,10.4%,23.8%
2011 US Open R128,W vs Kvitova,10,23,0.4,6.9%,15.9%,8,17,0.5,6.2%,13.1%,3.8%,2.3%,0.4,13.8%,35.9%
2011 Wimbledon R64,L vs Kuznetsova,9,14,0.6,10.0%,15.6%,8,9,0.9,9.5%,10.7%,4.8%,4.8%,2.6,25.6%,10.0%
2011 Australian Open R128,L vs Morita,16,32,0.5,12.9%,25.8%,14,28,0.5,11.9%,23.7%,,,0.6,11.3%,18.5%
Career (15 matches),,228,405,0.6,10.7%,19.0%,215,338,0.6,10.9%,17.2%,3.6%,2.7%,0.7,15.2%,22.2%
