Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,11,5,6,45.5%,11-14,44.0%,103-119,46.4%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2021,29,13,16,44.8%,32-33,49.2%,289-308,48.4%,1-4,20.0%,0,,,,,,,,,,,,W (W25 Johannesburg Markspark)
2020,16,8,8,50.0%,21-18,53.8%,173-178,49.3%,3-0,100.0%,2,53.6%,35.7%,1.1%,4.3%,59.9%,58.0%,44.0%,52.4%,45.5%,48.9%,0.96,SF (W25 Las Palmas de Gran Canaria)
2019,44,27,17,61.4%,59-38,60.8%,482-397,54.8%,3-4,42.9%,1,14.3%,0.0%,2.3%,7.0%,67.4%,37.9%,28.6%,34.9%,26.5%,31.2%,0.41,W (W25 Koksijde)
2018,25,16,9,64.0%,35-23,60.3%,285-244,53.9%,2-5,28.6%,2,55.0%,38.1%,2.8%,5.6%,54.2%,65.4%,37.9%,52.8%,42.5%,47.8%,0.90,W (2x)
2017,36,27,9,75.0%,57-20,74.0%,422-308,57.8%,7-2,77.8%,1,62.5%,43.8%,3.4%,3.4%,54.6%,63.1%,44.4%,54.6%,47.4%,51.4%,1.04,W (2x)
2016,32,22,10,68.8%,47-27,63.5%,367-283,56.5%,0-2,0.0%,0,,,,,,,,,,,,W (2x)
2015,30,17,13,56.7%,37-29,56.1%,330-307,51.8%,6-5,54.5%,0,,,,,,,,,,,,SF (3x)
2014,54,36,18,66.7%,75-47,61.5%,595-511,53.8%,4-4,50.0%,2,-,-,1.5%,0.8%,64.6%,66.7%,50.0%,60.8%,41.0%,50.6%,1.05,W (Clermont Ferrand 25K)
2013,30,16,14,53.3%,38-31,55.1%,315-303,51.0%,1-2,33.3%,0,,,,,,,,,,,,W (Koksijde 25K)
2012,58,36,22,62.1%,75-48,61.0%,581-521,52.7%,1-3,25.0%,0,,,,,,,,,,,,W (2x)
2011,37,21,16,56.8%,46-40,53.5%,417-412,50.3%,5-2,71.4%,0,,,,,,,,,,,,SF (3x)
2010,34,21,13,61.8%,46-34,57.5%,393-348,53.0%,6-4,60.0%,0,,,,,,,,,,,,W (Almaty 25K)
2009,30,24,6,80.0%,49-19,72.1%,371-290,56.1%,6-3,66.7%,0,,,,,,,,,,,,W (3x)
Career,466,289,177,62.0%,628-421,59.9%,5123-4529,53.1%,46-41,52.9%,8,52.1%,35.2%,2.1%,3.9%,59.1%,60.9%,42.7%,53.5%,43.0%,48.4%,0.92,
