Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Koksijde F,W vs Dodin,59% (10/17),43% (6/14),2/2,1/1,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2019 W25 Koksijde SF,W vs Salden,53% (8/15),31% (4/13),2/8,1/7,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 W60 Versmold R32,L vs Ferrando,33% (5/15),67% (2/3),0/0,0/0,55% (6/11),2/4,1/2,- (0/0),- (0/0)
2019 W25 Ystad SF,W vs Bjorklund,61% (11/18),71% (5/7),2/5,1/4,44% (4/9),0/1,0/0,60% (3/5),67% (4/6)
2019 W25 Ystad R32,W vs Koelzer,67% (6/9),50% (6/12),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Barcelona SF,L vs Kiick,29% (6/21),100% (2/2),0/2,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 W60 Barcelona QF,W vs Burillo Escorihuela,89% (8/9),40% (4/10),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Brescia R32,L vs Haas,53% (8/15),50% (4/8),1/1,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2019 W60 Saint Gaudens R32,L vs Rus,80% (4/5),100% (2/2),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,L vs Jani,56% (10/18),36% (4/11),1/2,0/1,69% (11/16),4/6,3/4,0% (0/4),25% (1/4)
2019 Fed Cup RR,L vs Doi,67% (6/9),50% (1/2),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2019 W25 Tunis R16,L vs Yerolymos,36% (4/11),71% (5/7),0/0,0/0,13% (1/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Sekulic,43% (6/14),86% (6/7),2/9,1/7,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula QF,L vs Matviyenko,38% (6/16),50% (8/16),1/3,0/0,55% (11/20),4/6,2/3,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,W vs Lukas,50% (3/6),45% (9/20),2/2,1/1,57% (8/14),0/0,0/0,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Andreescu,67% (4/6),25% (1/4),0/0,0/0,43% (3/7),2/4,0/1,- (0/0),- (0/0)
2019 W25 Singapore QF,L vs Han,73% (8/11),50% (2/4),0/0,0/0,50% (3/6),0/2,0/1,20% (1/5),40% (2/5)
2019 W25 Singapore R16,W vs Sutjiadi,70% (7/10),42% (5/12),2/6,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Singapore R32,W vs Veselinovic,50% (6/12),67% (6/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Australian Open Q3,L vs Bonaventure,75% (6/8),20% (1/5),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 (20 matches),,53.9%,49.4%,44.7%,32.1%,54.6%,36.8%,38.9%,28.6%,46.7%
2018 (22 matches),,53.7%,51.2%,50.0%,41.7%,56.7%,44.0%,36.8%,56.3%,37.5%
2017 (46 matches),,57.2%,48.7%,53.8%,57.1%,53.8%,32.2%,21.7%,60.6%,39.7%
2016 (54 matches),,55.7%,50.4%,54.2%,49.3%,50.8%,48.1%,36.7%,57.1%,36.7%
2015 (31 matches),,58.9%,42.8%,46.4%,47.4%,53.1%,48.4%,31.6%,47.3%,45.2%
Career (237 matches),,56.4%,48.7%,52.9%,49.6%,53.0%,43.0%,37.7%,53.2%,43.0%
