Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 ITF Johannesburg F,W vs Bhunu,4.8,4.9,4.7,51.5%,49.1%,59.3%,48.0%,54.4%,86.5%,1.0,0.5,-2.0,-9.5
2019 US Open R128,L vs Vekic,4.1,4.4,3.9,37.5%,53.3%,56.5%,66.7%,50.9%,56.0%,-5.5,-4.2,4.0,6.9
2019 Fed Cup RR,L vs Andreescu,4.1,4.0,4.2,46.7%,36.0%,50.0%,28.6%,55.8%,25.0%,-6.5,-8.4,-1.5,-2.8
2016 Fed Cup RR,L vs Mladenovic,3.4,3.8,2.8,54.9%,27.3%,11.1%,11.1%,52.8%,30.7%,-4.5,-5.8,-3.5,-6.9
2016 Fed Cup RR,W vs Kuznetsova,5.3,5.9,4.8,48.7%,51.1%,54.3%,47.6%,43.3%,22.5%,18.0,6.9,10.5,3.5
2015 Australian Open R128,L vs Kvitova,3.1,3.5,2.8,42.4%,29.2%,42.9%,50.0%,56.5%,32.0%,-2.5,-4.2,0.5,1.5
Career (6 matches),,4.4,4.7,4.1,47.2%,45.6%,51.6%,45.5%,49.9%,42.5%,0.0,0.0,1.3,1.6
