Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Koksijde F,W vs Dodin,56% (9/16),67% (6/9),0/2,33% (5/15),40% (2/5),3/3,0/0,0/2,0/0,0/0
2019 W25 Koksijde SF,W vs Salden,75% (6/8),67% (4/6),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2019 W60 Versmold R32,L vs Ferrando,30% (3/10),67% (2/3),0/5,70% (7/10),29% (2/7),1/2,0/0,0/0,0/0,0/0
2019 W25 Ystad SF,W vs Bjorklund,33% (6/18),83% (5/6),2/5,41% (7/17),29% (2/7),3/4,0/0,1/1,0/0,1/1
2019 W25 Ystad R32,W vs Koelzer,58% (7/12),86% (6/7),1/2,27% (3/11),33% (1/3),4/5,2/3,0/0,1/1,0/0
2019 W60 Barcelona SF,L vs Kiick,17% (2/12),100% (2/2),0/4,40% (4/10),0% (0/4),1/2,0/1,0/0,0/0,0/0
2019 W60 Barcelona QF,W vs Burillo Escorihuela,60% (6/10),67% (4/6),1/1,10% (1/10),0% (0/1),1/2,1/2,0/0,1/1,0/0
2019 W60 Brescia R32,L vs Haas,33% (5/15),80% (4/5),0/4,53% (8/15),38% (3/8),3/4,1/2,2/3,0/0,0/1
2019 W60 Saint Gaudens R32,L vs Rus,20% (2/10),100% (2/2),0/3,50% (4/8),0% (0/4),0/1,0/0,1/2,0/0,1/1
2019 W60 Wiesbaden R32,L vs Jani,40% (6/15),67% (4/6),1/4,40% (6/15),17% (1/6),3/4,1/2,1/2,0/1,1/1
2019 Fed Cup RR,L vs Doi,20% (2/10),50% (1/2),0/3,56% (5/9),40% (2/5),1/1,0/0,2/2,0/0,1/1
2019 W25 Tunis R16,L vs Yerolymos,45% (5/11),100% (5/5),3/5,73% (8/11),13% (1/8),1/5,0/0,1/3,0/0,1/2
2019 W25 Tunis R32,W vs Sekulic,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),4/5,1/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula QF,L vs Matviyenko,73% (11/15),73% (8/11),4/7,67% (10/15),10% (1/10),2/8,1/1,1/3,0/0,1/2
2019 W25 Santa Margherita Di Pula R16,W vs Lukas,100% (10/10),90% (9/10),6/6,67% (6/9),0% (0/6),2/8,1/2,0/0,0/1,0/0
2019 Fed Cup RR,L vs Andreescu,22% (2/9),50% (1/2),0/3,50% (4/8),0% (0/4),0/1,0/0,1/2,0/0,0/0
2019 W25 Singapore QF,L vs Han,27% (3/11),67% (2/3),1/2,36% (4/11),25% (1/4),2/2,0/0,2/3,0/0,2/2
2019 W25 Singapore R16,W vs Sutjiadi,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2019 W25 Singapore R32,W vs Veselinovic,60% (6/10),100% (6/6),1/1,22% (2/9),50% (1/2),2/3,0/2,0/0,0/0,0/0
2019 Australian Open Q3,L vs Bonaventure,33% (3/9),33% (1/3),0/3,60% (6/10),33% (2/6),1/1,0/0,1/2,0/0,0/1
2019 (20 matches),,46.7%,78.3%,34.9%,45.2%,24.5%,59.4%,55.0%,52.0%,71.4%,66.7%
2018 (22 matches),,45.7%,78.1%,37.3%,54.2%,23.0%,64.4%,52.4%,59.1%,38.5%,50.0%
2017 (46 matches),,49.7%,78.8%,42.0%,42.4%,25.4%,69.0%,63.2%,63.9%,77.3%,56.3%
2016 (54 matches),,53.9%,83.7%,44.6%,47.1%,20.0%,63.1%,62.9%,52.8%,63.0%,38.5%
2015 (31 matches),,51.5%,72.7%,37.4%,45.4%,26.1%,59.8%,57.6%,62.5%,66.7%,50.0%
Career (237 matches),,51.4%,79.5%,40.8%,46.9%,22.5%,63.3%,61.3%,54.2%,64.8%,50.0%
