Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W35 Sharm ElSheikh F,L vs Shaikh,43% (3/7),40% (2/5),0/1,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2025 W35 Sharm ElSheikh QF,W vs Wurth,38% (5/13),41% (7/17),2/3,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W100 Surbiton QF,L vs Riske Amritraj,56% (10/18),50% (1/2),1/2,0/0,50% (5/10),5/7,4/5,75% (6/8),38% (3/8)
2019 W100 Surbiton R32,W vs Raina,47% (8/17),57% (4/7),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles F,W vs Badosa,83% (10/12),38% (3/8),2/5,1/2,91% (10/11),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles SF,W vs Burrage,86% (12/14),50% (5/10),2/2,1/1,63% (5/8),7/8,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles QF,W vs Stojanovic,48% (10/21),60% (6/10),2/3,1/1,69% (9/13),2/3,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R16,W vs Gutierrez Carrasco,64% (9/14),75% (3/4),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,W vs Silva,54% (7/13),71% (5/7),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Obidos R32,L vs Shoshyna,78% (7/9),83% (5/6),1/2,0/0,60% (9/15),4/6,4/5,- (0/0),- (0/0)
2019 W25 Obidos QF,L vs Stefkova,50% (7/14),83% (5/6),1/2,0/0,53% (8/15),1/3,0/1,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Bjorklund,50% (9/18),60% (3/5),2/3,1/1,89% (8/9),0/0,0/0,80% (4/5),50% (3/6)
2019 W25 Obidos R32,W vs Hesse,56% (5/9),83% (10/12),2/3,1/2,42% (5/12),0/1,0/0,- (0/0),- (0/0)
2019 W25 Yokohama R16,L vs Ruse,44% (7/16),17% (1/6),0/0,0/0,50% (4/8),3/5,3/4,- (0/0),- (0/0)
2019 W25 Yokohama R32,W vs Sueno,100% (8/8),40% (4/10),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Osaka QF,L vs Lu,43% (6/14),56% (5/9),1/3,0/0,56% (10/18),1/3,1/2,- (0/0),- (0/0)
2019 W25 Osaka R32,W vs Liang,86% (6/7),75% (6/8),2/2,1/1,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon R32,L vs Burel,33% (1/3),57% (4/7),0/0,0/0,50% (8/16),0/2,0/1,- (0/0),- (0/0)
2018 Wimbledon R128,L vs Ostapenko,55% (6/11),30% (3/10),0/2,0/0,43% (3/7),5/7,2/3,67% (4/6),17% (1/6)
2017 Toyota $60K R16,L vs Robson,40% (4/10),0% (0/3),0/0,0/0,60% (6/10),2/4,1/2,- (0/0),- (0/0)
2025 (2 matches),,40.0%,40.9%,50.0%,50.0%,40.0%,0.0%,0.0%,-,-
2019 (16 matches),,58.9%,59.8%,58.5%,76.9%,61.0%,60.5%,66.7%,76.9%,42.9%
2018 (1 matches),,54.5%,30.0%,0.0%,-,42.9%,71.4%,66.7%,66.7%,16.7%
2017 (23 matches),,61.0%,43.3%,64.4%,73.3%,53.2%,43.8%,36.8%,61.8%,50.0%
2016 (25 matches),,51.0%,45.7%,54.2%,50.0%,54.3%,45.0%,54.5%,62.0%,49.0%
Career (113 matches),,56.1%,47.2%,55.6%,55.1%,53.3%,48.7%,50.0%,58.4%,44.2%
