Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),562,84,,,,,,,,,,,,
2025,676,61,,,,,,,,,,
2024,589,72,281,1449,249,1434,,,199,1396,682,77
2023,367,171,,,,,,,,,,
2022,691,39,,,,,,,,,,
2021,454,110,,,,,,,,,,
2020,324,174,,,,,,,,,792,45
2019,350,139,,,,,,,,,646,61
2018,260,201,,,,,,,,,157,429
2017,276,190,,,,,,,,,174,428
2016,298,153,,,,,,,,,382,132
2015,285,151,,,,,,,,,405,114
2014,327,107,,,,,,,,,491,77
2013,534,61,,,,,,,,,740,40
