Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W35 Sharm ElSheikh F,L vs Shaikh,14,20,0.7,12.5%,17.9%,13,18,0.7,12.0%,16.7%,9.3%,2.8%,1.4,16.1%,11.6%
2025 W35 Sharm ElSheikh QF,W vs Wurth,12,16,0.8,10.2%,13.6%,12,11,1.1,10.7%,9.8%,8.9%,1.8%,0.5,9.3%,18.6%
2018 Wimbledon R128,L vs Ostapenko,8,18,0.4,4.8%,10.8%,7,14,0.5,4.6%,9.2%,1.3%,3.3%,0.8,19.8%,25.1%
Career (3 matches),,34,54,0.6,8.6%,13.6%,32,43,0.7,8.6%,11.6%,5.9%,2.7%,0.8,15.6%,19.4%
