Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Lausanne R32,L vs Bronzetti,1.27,0.49,35.0,2.1,6.1%,36.4%,0.0%,39.4%,20.0%,28.6%
2019 Lausanne R32,L vs Paolini,0.95,0.64,48.3,2.1,-,51.6%,-,54.8%,28.6%,34.8%
2019 W25 Denver CO R32,L vs Duval,1.02,0.89,65.0,2.4,-,47.2%,-,40.0%,42.9%,55.0%
2019 W25 Khimki R16,L vs Tikhonova,0.88,0.78,55.0,2.1,10.5%,60.5%,2.6%,42.1%,40.5%,45.7%
2019 W15 Cancun R16,L vs Berankova,0.79,0.80,63.8,4.8,4.9%,58.5%,0.0%,44.7%,52.1%,45.5%
2019 W15 Cancun R32,W vs Perez Garcia,1.11,1.27,54.5,2.4,6.1%,69.4%,0.0%,55.3%,40.0%,46.2%
2019 W15 Cancun R16,L vs Ivanova,0.95,0.72,57.5,2.3,5.3%,47.4%,14.3%,57.1%,42.9%,29.0%
2019 W15 Cancun R32,W vs Reyna Gomez,3.57,19.14,24.1,2.0,0.0%,87.5%,0.0%,76.9%,100.0%,83.3%
2019 W15 Sharm El Sheikh R32,L vs Carrillo Marin,1.01,0.70,47.6,2.4,4.5%,43.2%,2.4%,58.5%,41.9%,26.7%
2017 Helsinki $15K F,L vs Silva,0.79,0.86,76.3,41.8,0.0%,61.2%,2.2%,47.8%,48.9%,50.0%
2017 Helsinki $15K SF,W vs Kulikova,1.00,1.19,66.8,6.3,7.0%,68.4%,1.9%,51.9%,45.8%,47.9%
2017 Helsinki $15K QF,W vs Bovy,0.97,1.32,65.4,2.3,0.0%,76.5%,0.0%,46.9%,50.0%,52.6%
2017 Helsinki $15K R32,W vs Daniel,1.23,1.71,44.3,2.2,8.6%,65.7%,5.7%,51.4%,68.2%,44.4%
2017 Shrewsbury $25K QF,L vs Von Deichmann,1.04,0.82,62.4,2.0,1.9%,43.4%,0.0%,57.1%,44.7%,33.3%
2017 Shrewsbury $25K R16,W vs Marcinkevica,0.97,1.36,67.4,2.7,2.7%,67.6%,11.8%,67.6%,37.1%,54.5%
2017 Shrewsbury $25K R32,W vs Fayol,1.04,1.19,63.6,4.3,3.6%,62.5%,1.9%,59.6%,50.0%,38.8%
2017 Joue Les Tours $25K R32,L vs Gervais,0.79,0.85,69.9,3.4,2.6%,53.8%,10.8%,67.6%,36.4%,48.8%
2017 Cherboug en Cotentin $25K SF,L vs Albie,1.02,0.59,55.3,2.8,0.0%,50.0%,6.3%,71.9%,21.2%,25.0%
2017 Cherboug en Cotentin $25K QF,W vs Pervushina,1.07,1.22,62.0,4.0,10.4%,60.4%,8.9%,64.4%,41.2%,44.9%
2017 Cherboug en Cotentin $25K R16,W vs Barbat,1.26,1.15,60.9,20.3,3.2%,62.9%,1.9%,57.4%,30.4%,42.9%
2021 (1 matches),,1.27,0.49,35.0,2.1,6.1%,36.4%,0.0%,39.4%,20.0%,28.6%
2019 (8 matches),,1.09,1.04,55.1,2.4,4.2%,55.8%,2.4%,51.2%,45.0%,43.7%
2017 (42 matches),,1.00,1.02,61.7,3.2,3.8%,57.2%,3.0%,54.8%,43.9%,45.2%
2016 (51 matches),,1.02,1.12,55.1,2.5,3.9%,57.7%,2.5%,56.0%,48.1%,46.3%
2015 (14 matches),,0.97,1.08,56.3,2.9,3.0%,59.8%,1.6%,58.3%,45.4%,45.9%
Career (149 matches),,1.01,1.05,58.0,2.7,3.6%,56.6%,2.7%,55.7%,45.6%,45.7%
