Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Rotterdam R16,L vs Auger Aliassime,44% (8/18),0% (0/1),0/0,0/0,50% (2/4),1/3,0/1,- (0/0),- (0/0)
2026 Australian Open R64,L vs De Minaur,45% (10/22),33% (1/3),1/4,0/0,67% (14/21),2/5,0/1,83% (5/6),33% (2/6)
2025 Almaty R32,L vs Nakashima,44% (8/18),0% (0/3),0/0,0/0,50% (2/4),0/2,0/1,67% (4/6),17% (1/6)
2025 US Open R128,L vs Altmaier,67% (24/36),75% (3/4),2/5,0/0,71% (12/17),2/5,0/1,79% (15/19),32% (6/19)
2025 Cincinnati R32,L vs Alcaraz,35% (7/20),50% (1/2),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2025 Doha R32,W vs Tsitsipas,70% (16/23),50% (1/2),2/6,1/3,0% (0/2),0/1,0/0,69% (9/13),46% (6/13)
2025 Marseille F,L vs Humbert,75% (9/12),50% (1/2),0/1,0/0,71% (5/7),0/2,0/1,60% (3/5),17% (1/6)
2025 Davis Cup RR,L vs Moller,75% (9/12),80% (4/5),1/1,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2024 Belgrade F,L vs Shapovalov,50% (8/16),0% (0/2),0/0,0/0,0% (0/2),0/2,0/1,- (0/0),- (0/0)
2024 Stuttgart R16,L vs Bublik,47% (7/15),0% (0/1),0/0,0/0,67% (4/6),1/3,0/1,60% (3/5),17% (1/6)
2023 Gstaad R16,W vs Thiem,62% (13/21),67% (2/3),2/2,1/1,71% (5/7),3/4,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Oconnell,80% (16/20),43% (3/7),1/2,0/0,50% (5/10),2/5,0/1,- (0/0),- (0/0)
2022 Belgrade  R32,L vs Djere,88% (7/8),100% (2/2),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2026 (2 matches),,45.0%,25.0%,25.0%,-,64.0%,37.5%,0.0%,83.3%,33.3%
2025 (6 matches),,60.3%,55.6%,38.5%,33.3%,61.7%,20.0%,0.0%,72.1%,31.8%
2024 (2 matches),,48.4%,0.0%,-,-,50.0%,20.0%,0.0%,60.0%,16.7%
2023 (2 matches),,70.7%,50.0%,75.0%,100.0%,58.8%,55.6%,0.0%,-,-
2022 (1 matches),,87.5%,100.0%,-,-,20.0%,0.0%,0.0%,-,-
Career (13 matches),,58.9%,48.6%,42.9%,50.0%,58.8%,30.8%,0.0%,72.2%,30.4%
