Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Rotterdam R16,L vs Auger Aliassime,3.2,3.1,3.4,47.1%,42.9%,45.5%,60.0%,43.0%,17.6%,0.5,0.9,1.5,2.2
2026 Australian Open R64,L vs De Minaur,3.9,3.9,3.9,48.7%,25.6%,36.0%,47.8%,37.6%,22.4%,-4.0,-3.0,-12.5,-6.8
2025 Almaty R32,L vs Nakashima,3.0,3.1,2.9,48.3%,41.4%,42.9%,40.0%,49.3%,16.7%,3.5,6.5,1.5,2.5
2025 US Open R128,L vs Altmaier,3.3,2.8,3.8,51.5%,52.9%,31.3%,44.4%,50.1%,11.4%,7.5,3.3,-6.5,-3.2
2025 Cincinnati R32,L vs Alcaraz,2.5,2.2,2.8,43.4%,55.0%,50.0%,50.0%,53.4%,20.4%,-0.5,-0.9,-2.5,-6.0
2025 Doha R32,W vs Tsitsipas,3.3,3.2,3.4,46.9%,60.4%,38.9%,22.2%,50.0%,16.9%,3.5,2.8,-2.5,-2.3
2025 Marseille F,L vs Humbert,2.9,3.0,2.7,42.2%,42.1%,69.2%,75.0%,43.0%,16.0%,7.0,15.2,2.5,3.7
2025 Davis Cup Qualifiers RR,L vs Moller,3.8,3.5,4.1,50.5%,57.1%,43.8%,21.4%,57.3%,23.1%,-1.5,-1.1,-6.5,-8.1
2024 Belgrade F,L vs Shapovalov,3.0,3.2,2.8,38.0%,58.3%,77.8%,0.0%,58.0%,16.0%,-3.0,-4.8,0.0,0.0
2024 Stuttgart R16,L vs Bublik,2.7,2.7,2.7,45.2%,39.3%,37.5%,66.7%,50.4%,33.3%,-0.5,-1.0,-0.5,-1.3
2023 NextGen Finals F,W vs Fils,3.2,2.8,3.6,54.4%,75.9%,57.1%,27.3%,41.5%,12.6%,8.5,10.9,6.0,5.5
2023 Gstaad R16,W vs Thiem,3.3,2.9,3.7,46.4%,55.2%,41.2%,60.0%,51.6%,10.7%,6.5,6.1,2.5,2.7
2022 Belgrade R32,L vs Djere,4.4,4.5,4.4,49.3%,50.0%,25.0%,37.5%,43.2%,20.3%,-9.0,-9.8,-1.0,-1.0
Career (13 matches),,3.3,3.1,3.5,47.8%,50.5%,43.2%,40.7%,47.6%,17.6%,1.4,1.5,-1.4,-1.5
