Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Rotterdam R16,L vs Auger Aliassime,62.5%,40.0%,12.5%,4/3,2.51,5.0%,58.3%,28.6%,8.3%,2.45,4.8%,73.7%,57.1%,21.1%,2.58,5.3%
2026 Australian Open R64,L vs De Minaur,60.9%,40.3%,3.6%,2/2,2.44,3.8%,59.2%,40.0%,2.6%,2.38,5.9%,73.3%,40.9%,6.7%,2.55,0.0%
2025 Almaty R32,L vs Nakashima,52.5%,41.9%,3.4%,2/0,2.30,12.8%,43.2%,47.4%,2.3%,2.21,20.7%,80.0%,33.3%,6.7%,2.44,0.0%
2025 US Open R128,L vs Altmaier,60.2%,48.6%,2.8%,2/3,2.19,15.3%,52.5%,37.1%,0.8%,2.08,20.3%,78.3%,63.8%,6.7%,2.31,9.6%
2025 Cincinnati R32,L vs Alcaraz,50.9%,44.8%,8.8%,1/4,2.42,25.6%,48.5%,43.8%,9.1%,2.29,39.3%,61.9%,46.2%,9.5%,2.67,0.0%
2025 Doha R32,W vs Tsitsipas,59.4%,38.1%,3.8%,3/1,2.33,25.8%,51.5%,37.1%,2.9%,2.24,43.2%,77.8%,39.3%,5.6%,2.43,3.4%
2025 Marseille F,L vs Humbert,43.9%,58.6%,13.6%,3/6,2.42,12.2%,27.3%,66.7%,12.1%,2.33,18.2%,60.6%,55.0%,15.2%,2.53,5.3%
2025 Davis Cup Qualifiers RR,L vs Moller,64.6%,51.0%,5.1%,4/0,2.26,22.6%,65.1%,53.6%,4.7%,2.45,37.5%,71.9%,47.8%,6.3%,1.98,0.0%
2024 Belgrade F,L vs Shapovalov,44.4%,41.7%,1.9%,1/0,2.36,68.2%,35.3%,50.0%,2.9%,2.48,93.8%,70.6%,33.3%,0.0%,2.04,0.0%
2024 Stuttgart R16,L vs Bublik,43.5%,43.3%,1.4%,0/1,-,58.6%,35.7%,26.7%,2.4%,-,61.1%,68.2%,60.0%,0.0%,-,54.5%
2023 NextGen Finals F,W vs Fils,56.3%,57.1%,2.3%,1/1,2.33,27.7%,45.6%,42.3%,0.0%,2.27,43.3%,79.3%,73.9%,6.9%,2.44,0.0%
2023 Gstaad R16,W vs Thiem,63.0%,49.0%,1.2%,1/0,2.21,20.9%,52.6%,26.7%,0.0%,2.30,34.6%,91.3%,81.0%,4.3%,2.06,0.0%
2022 Belgrade R32,L vs Djere,73.0%,37.0%,3.2%,1/1,2.28,17.1%,72.3%,32.4%,2.1%,2.08,25.0%,100.0%,50.0%,8.3%,2.56,5.9%
Career (13 matches),,57.5%,45.6%,4.4%,53.2%,2.33,21.8%,51.2%,38.9%,3.1%,2.29,32.8%,75.1%,54.6%,7.4%,2.39,5.4%
