Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Rotterdam R16,L vs Auger Aliassime,0.82,0.61,44.3,2.1,11.4%,77.1%,3.2%,48.4%,34.5%,18.5%
2026 Australian Open R64,L vs De Minaur,1.07,0.68,37.1,3.7,16.9%,57.7%,10.6%,53.0%,27.6%,28.8%
2025 Almaty R32,L vs Nakashima,0.83,0.54,47.5,2.1,10.8%,75.7%,8.8%,55.9%,21.9%,22.2%
2025 US Open R128,L vs Altmaier,0.95,0.89,60.4,3.0,16.8%,64.4%,12.5%,69.8%,31.9%,29.9%
2025 Cincinnati R32,L vs Alcaraz,0.98,0.66,49.7,2.5,12.2%,63.4%,10.5%,52.6%,18.8%,40.0%
2025 Doha R32,W vs Tsitsipas,1.24,1.03,76.6,2.8,6.9%,74.1%,9.3%,66.7%,29.1%,19.6%
2025 Marseille F,L vs Humbert,0.95,0.68,54.6,2.7,7.7%,64.1%,3.0%,63.6%,23.5%,28.1%
2025 Davis Cup RR,L vs Moller,0.87,0.80,59.0,15.3,7.3%,56.1%,15.4%,61.5%,36.6%,39.5%
2024 Belgrade F,L vs Shapovalov,0.88,0.56,41.0,2.4,6.5%,71.0%,3.3%,53.3%,35.7%,11.5%
2024 Stuttgart R16,L vs Bublik,0.90,0.64,46.6,2.2,27.3%,81.8%,16.7%,43.3%,19.4%,33.3%
2023 Gstaad R16,W vs Thiem,1.42,1.24,50.0,2.2,15.2%,56.5%,7.3%,70.7%,36.4%,27.0%
2023 Wimbledon R128,L vs Oconnell,0.84,0.77,34.4,2.5,9.5%,65.1%,9.3%,59.3%,30.6%,39.1%
2022 Belgrade  R32,L vs Djere,0.88,0.71,51.0,3.3,3.2%,58.1%,3.4%,58.6%,23.5%,44.8%
2026 (2 matches),,0.99,0.66,39.5,2.7,15.1%,64.2%,8.2%,51.5%,29.9%,25.3%
2025 (6 matches),,0.98,0.81,59.9,3.0,11.4%,66.2%,10.5%,63.6%,28.5%,29.2%
2024 (2 matches),,0.88,0.60,44.0,2.3,17.2%,76.6%,10.0%,48.3%,26.6%,23.7%
2023 (2 matches),,1.07,0.97,40.6,2.4,11.9%,61.5%,8.4%,64.2%,32.8%,34.7%
2022 (1 matches),,0.88,0.71,51.0,3.3,3.2%,58.1%,3.4%,58.6%,23.5%,44.8%
Career (13 matches),,0.99,0.78,51.0,2.7,12.3%,65.7%,9.4%,59.8%,29.0%,29.9%
