Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Rotterdam R16,L vs Auger Aliassime,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,1/1,0/0,0/0
2026 Australian Open R64,L vs De Minaur,11% (2/18),50% (1/2),1/5,41% (7/17),0% (0/7),1/1,0/0,1/3,0/0,1/1
2025 Almaty R32,L vs Nakashima,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,2/2,0/0,0/0
2025 US Open R128,L vs Altmaier,14% (4/29),75% (3/4),0/4,28% (8/29),38% (3/8),3/3,0/0,6/7,0/0,3/3
2025 Cincinnati R32,L vs Alcaraz,10% (1/10),100% (1/1),1/3,30% (3/10),0% (0/3),0/1,0/0,2/2,0/0,1/1
2025 Doha R32,W vs Tsitsipas,6% (1/18),100% (1/1),0/2,11% (2/18),0% (0/2),1/1,0/0,2/2,0/0,0/0
2025 Marseille F,L vs Humbert,18% (2/11),50% (1/2),0/1,27% (3/11),33% (1/3),1/1,0/0,1/2,0/0,0/1
2025 Davis Cup RR,L vs Moller,38% (5/13),80% (4/5),0/3,46% (6/13),33% (2/6),2/4,1/1,1/2,0/0,1/1
2024 Belgrade F,L vs Shapovalov,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,1/1,0/0,1/1
2024 Stuttgart R16,L vs Bublik,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,0/0,0/0,0/0
2023 Gstaad R16,W vs Thiem,21% (3/14),67% (2/3),0/2,27% (4/15),50% (2/4),1/1,1/1,1/1,1/1,0/0
2023 Wimbledon R128,L vs Oconnell,24% (5/21),60% (3/5),2/5,33% (7/21),29% (2/7),2/2,0/0,1/1,0/0,0/0
2022 Belgrade  R32,L vs Djere,18% (2/11),100% (2/2),0/4,36% (4/11),0% (0/4),2/2,0/0,0/0,0/0,0/0
2026 (2 matches),,10.7%,33.3%,14.3%,33.3%,0.0%,100.0%,-,50.0%,-,100.0%
2025 (6 matches),,15.4%,71.4%,6.7%,26.4%,25.0%,70.0%,100.0%,82.4%,-,83.3%
2024 (2 matches),,10.0%,0.0%,0.0%,26.3%,20.0%,-,-,100.0%,-,100.0%
2023 (2 matches),,22.9%,62.5%,28.6%,30.6%,36.4%,100.0%,100.0%,100.0%,100.0%,-
2022 (1 matches),,18.2%,100.0%,0.0%,36.4%,0.0%,100.0%,-,-,-,-
Career (13 matches),,15.7%,62.1%,10.8%,28.8%,20.8%,81.3%,100.0%,79.2%,100.0%,87.5%
