Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,152,70,82,46.1%,151-177,46.0%,1486-1555,48.9%,16-18,47.1%,87,50.0%,28.2%,7.3%,3.7%,63.9%,63.8%,43.7%,56.5%,39.9%,48.4%,0.92
Clay,43,15,28,34.9%,36-60,37.5%,427-503,45.9%,6-11,35.3%,38,-,-,6.4%,2.4%,65.1%,63.5%,44.6%,56.9%,39.3%,48.2%,0.91
Grass,9,0,9,0.0%,2-18,10.0%,72-116,38.3%,1-0,100.0%,9,-,-,7.4%,2.8%,68.7%,64.2%,45.0%,58.2%,31.1%,45.0%,0.74
Grand Slams,31,11,20,35.5%,27-42,39.1%,298-348,46.1%,4-1,80.0%,30,-,-,6.5%,3.0%,66.4%,63.4%,44.5%,57.0%,38.6%,48.2%,0.90
Premiers,27,10,17,37.0%,23-37,38.3%,262-304,46.3%,2-6,25.0%,24,-,-,7.3%,3.7%,62.0%,62.9%,43.8%,55.7%,39.7%,47.8%,0.90
Internationals,100,40,60,40.0%,90-127,41.5%,963-1099,46.7%,16-16,50.0%,72,33.3%,0.0%,7.7%,3.1%,64.4%,65.0%,44.6%,57.7%,38.9%,48.5%,0.92
Finals,2,0,2,0.0%,1-4,20.0%,16-28,36.4%,0-0,-,0,,,,,,,,,,,
Semi-finals,5,2,3,40.0%,5-6,45.5%,49-59,45.4%,2-0,100.0%,4,-,-,6.3%,2.3%,63.8%,63.4%,44.5%,56.6%,35.7%,46.4%,0.82
Quarter-finals,11,5,6,45.5%,11-14,44.0%,112-129,46.5%,4-2,66.7%,8,-,-,7.3%,3.3%,63.8%,63.9%,44.2%,56.8%,37.2%,47.8%,0.86
vs Righties,185,74,111,40.0%,165-239,40.8%,1796-2021,47.1%,22-29,43.1%,122,47.2%,25.9%,7.0%,3.2%,64.8%,63.7%,43.7%,56.6%,39.1%,48.0%,0.90
vs Lefties,13,4,9,30.8%,10-18,35.7%,114-142,44.5%,1-1,50.0%,11,50.0%,0.0%,7.4%,3.1%,62.9%,64.1%,48.6%,58.3%,38.0%,48.4%,0.91
vs Top 10,9,1,8,11.1%,2-16,11.1%,70-108,39.3%,1-1,50.0%,9,-,-,8.2%,1.4%,65.2%,61.1%,49.5%,57.0%,32.7%,45.3%,0.76
