Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Leipzig Q2,L vs Monova,1.00,0.72,55.4,2.8,-,47.4%,-,44.1%,27.3%,52.6%
2019 W80 Cagnes Sur Mer Q1,L vs In Albon,0.86,0.62,43.8,2.3,0.0%,46.7%,3.8%,57.7%,43.3%,25.9%
2019 W80 Palm Harbor FL R32,L vs Perez,0.97,0.42,31.9,2.0,0.0%,35.0%,0.0%,23.5%,36.8%,23.5%
2018 Tashkent Q1,L vs Schoofs,0.94,0.57,55.4,2.4,0.0%,57.1%,0.0%,56.3%,28.6%,24.0%
2017 Istanbul $25K R32,L vs Kamenskaya,1.04,0.78,60.4,2.7,0.0%,47.5%,2.7%,51.4%,37.5%,38.9%
2017 Joue Les Tours $25K R16,L vs Zaja,0.85,0.28,45.4,2.0,0.0%,46.9%,0.0%,66.7%,8.3%,22.2%
2017 Joue Les Tours $25K R32,W vs Orange,0.92,1.29,54.2,4.3,9.5%,64.3%,5.3%,60.5%,54.2%,51.1%
2017 Cherboug en Cotentin $25K R32,L vs Thandi,0.77,0.60,42.7,2.0,3.8%,57.7%,0.0%,61.9%,40.0%,22.2%
2017 Tashkent R32,L vs Baindl,0.87,0.32,30.3,2.1,9.5%,47.6%,6.3%,12.5%,27.8%,21.4%
2017 Almaty $25K F,L vs Leykina,1.07,0.69,45.7,2.7,0.0%,44.1%,3.1%,43.8%,34.8%,38.1%
2017 Almaty $25K QF,W vs Lodikova,1.10,1.87,41.1,2.3,0.0%,61.5%,3.8%,76.9%,76.0%,26.1%
2017 Almaty $25K R16,W vs Lazareva,1.06,1.74,37.2,2.0,0.0%,65.2%,0.0%,60.0%,58.6%,63.0%
2017 Artvin $60K R16,L vs Potapova,0.69,0.35,25.9,2.0,4.0%,44.0%,0.0%,33.3%,19.0%,44.4%
2017 El Espinar Segovia $25K R16,L vs Schoofs,0.92,0.80,59.6,2.1,0.0%,50.0%,6.7%,55.6%,39.5%,42.9%
2017 El Espinar Segovia $25K R32,W vs Fernandez Rabener,1.01,1.25,63.1,2.7,2.6%,65.8%,0.0%,51.5%,56.4%,44.7%
2017 Torun $25K R32,L vs Frech,0.89,0.68,45.6,2.2,0.0%,50.0%,0.0%,42.3%,38.5%,43.2%
2017 Izmir $60K R16,L vs Tomova,0.88,0.72,52.8,2.3,3.2%,48.4%,0.0%,53.6%,35.5%,46.2%
2017 Izmir $60K R32,W vs Marand,1.01,1.23,60.0,4.8,3.5%,73.7%,2.0%,54.0%,51.9%,34.7%
2017 Andijan $25K SF,L vs Frolova,0.92,0.30,39.3,2.2,0.0%,51.4%,2.9%,51.4%,23.8%,5.9%
2017 Andijan $25K R16,W vs Strakhova,1.19,1.16,78.9,4.6,5.1%,42.4%,0.0%,64.8%,44.9%,46.7%
2019 (3 matches),,0.94,0.59,45.3,2.3,0.0%,44.3%,2.3%,44.2%,36.6%,33.3%
2018 (1 matches),,0.94,0.57,55.4,2.4,0.0%,57.1%,0.0%,56.3%,28.6%,24.0%
2017 (22 matches),,0.97,0.90,58.6,2.6,3.3%,57.6%,2.5%,55.2%,40.4%,40.3%
2016 (17 matches),,1.01,0.87,56.4,2.7,1.9%,51.8%,1.4%,51.6%,41.7%,41.5%
2015 (15 matches),,1.01,0.89,50.7,2.3,3.5%,55.1%,2.5%,58.5%,39.1%,37.7%
Career (96 matches),,1.00,0.93,56.9,2.6,3.3%,56.2%,2.6%,57.6%,40.2%,39.3%
