Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,3,0,3,0.0%,2-6,25.0%,35-43,44.9%,0-0,-,3,52.6%,35.0%,3.1%,4.4%,70.5%,56.7%,39.1%,51.5%,44.4%,48.2%,0.92,
2019,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,3.2%,4.8%,55.6%,65.7%,32.1%,50.8%,28.6%,41.1%,0.58,R32 (Tashkent)
2018,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,1.6%,4.7%,67.2%,51.2%,47.6%,50.0%,28.8%,40.5%,0.58,
2017,2,1,1,50.0%,2-2,50.0%,13-18,41.9%,0-0,-,2,43.8%,40.0%,8.8%,8.8%,64.7%,56.1%,27.8%,46.1%,45.6%,45.9%,0.85,
2014,4,2,2,50.0%,5-5,50.0%,40-43,48.2%,0-0,-,4,-,-,7.0%,1.9%,74.0%,66.5%,40.3%,59.7%,39.5%,49.2%,0.98,QF (Tashkent)
2013,8,5,3,62.5%,10-8,55.6%,86-80,51.8%,0-0,-,4,-,-,9.8%,3.5%,67.2%,64.0%,44.0%,57.4%,34.5%,46.7%,0.81,R16 (Kuala Lumpur)
2012,16,4,12,25.0%,7-25,21.9%,136-176,43.6%,1-4,20.0%,13,-,-,6.9%,1.6%,64.6%,61.2%,47.3%,56.2%,34.9%,45.7%,0.80,R16 (3x)
2011,23,6,17,26.1%,16-33,32.7%,185-261,41.5%,3-2,60.0%,22,-,-,5.1%,4.0%,66.2%,59.6%,43.7%,54.2%,38.2%,46.2%,0.83,QF (Pattaya)
2010,30,14,16,46.7%,28-33,45.9%,277-292,48.7%,3-6,33.3%,26,-,-,7.4%,2.8%,67.2%,65.4%,45.2%,58.8%,39.1%,49.0%,0.95,QF (2x)
2009,23,12,11,52.2%,27-25,51.9%,257-242,51.5%,4-2,66.7%,16,-,-,8.0%,2.7%,63.4%,65.5%,45.7%,58.3%,40.5%,49.5%,0.97,F (Tashkent)
2008,42,17,25,40.5%,39-55,41.5%,427-468,47.7%,4-10,28.6%,30,-,-,7.9%,4.0%,61.1%,65.2%,43.0%,56.6%,40.2%,48.7%,0.93,SF (2x)
2007,19,10,9,52.6%,22-21,51.2%,208-206,50.2%,5-2,71.4%,10,-,-,7.3%,2.6%,62.4%,67.3%,44.4%,58.7%,40.6%,49.8%,0.98,SF (Cincinnati)
2006,7,1,6,14.3%,2-13,13.3%,56-85,39.7%,0-1,0.0%,2,-,-,7.9%,4.7%,60.6%,66.2%,44.0%,57.5%,39.3%,48.8%,0.92,
2005,11,8,3,72.7%,18-7,72.0%,128-96,57.1%,3-0,100.0%,0,,,,,,,,,,,,F (Tashkent)
2004,4,0,4,0.0%,1-8,11.1%,39-60,39.4%,0-1,0.0%,0,,,,,,,,,,,,
2003,3,1,2,33.3%,2-4,33.3%,30-28,51.7%,0-2,0.0%,0,,,,,,,,,,,,
2002,5,3,2,60.0%,6-4,60.0%,47-34,58.0%,0-0,-,0,,,,,,,,,,,,
2001,3,1,2,33.3%,2-4,33.3%,23-31,42.6%,0-0,-,0,,,,,,,,,,,,
Career,205,85,120,41.5%,189-257,42.4%,1995-2187,47.7%,23-30,43.4%,134,50.0%,28.2%,7.1%,3.3%,64.6%,63.7%,44.0%,56.8%,39.1%,48.1%,0.90,
