Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Umag R16,L vs Musetti,32% (6/19),33% (1/3),0/0,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2021 US Open R64,L vs Bagnis,73% (16/22),67% (2/3),1/1,0/0,60% (6/10),4/7,1/2,33% (2/6),40% (2/5)
2021 US Open R128,W vs Davidovich Fokina,70% (23/33),37% (7/19),3/4,1/1,50% (5/10),3/5,0/0,20% (1/5),40% (2/5)
2021 Wimbledon R128,L vs Bonzi,80% (16/20),44% (4/9),2/2,0/0,29% (2/7),1/4,0/1,- (0/0),- (0/0)
2020 Australian Open R128,L vs Sandgren,63% (10/16),0% (0/4),0/0,0/0,56% (5/9),0/3,0/1,- (0/0),- (0/0)
2019 Gstaad Q2,L vs Moroni,38% (5/13),0% (0/6),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 Sao Paulo QF,L vs Pella,38% (3/8),0% (0/4),0/0,0/0,60% (6/10),3/5,3/4,- (0/0),- (0/0)
2019 Sao Paulo R16,W vs Seyboth Wild,77% (10/13),50% (3/6),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Sao Paulo R32,W vs Daniel,79% (11/14),36% (4/11),2/2,1/1,50% (4/8),0/1,0/0,67% (4/6),50% (3/6)
2019 Cordoba Q1,L vs Cachin,70% (7/10),50% (1/2),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2018 Bratislava CH R32,L vs Stakhovsky,38% (6/16),- (0/0),0/0,0/0,70% (7/10),4/6,3/4,- (0/0),- (0/0)
2018 Barcelona CH QF,W vs Sousa,62% (8/13),73% (8/11),2/3,1/2,57% (8/14),0/1,0/0,- (0/0),- (0/0)
2018 Florence  CH F,L vs Andujar,35% (7/20),33% (1/3),0/3,0/0,77% (10/13),4/6,2/3,- (0/0),- (0/0)
2018 Biella CH QF,L vs Monteiro,100% (3/3),0% (0/1),0/0,0/0,33% (2/6),5/7,1/2,- (0/0),- (0/0)
2018 Biella CH R16,W vs Robredo,58% (11/19),33% (3/9),2/8,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2018 Tampere CH R16,W vs Coppejans,53% (10/19),50% (9/18),2/5,1/1,38% (5/13),3/4,3/3,55% (6/11),42% (5/12)
2018 Umag SF,L vs Cecchinato,67% (2/3),20% (1/5),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2018 Umag QF,W vs Donskoy,69% (9/13),60% (3/5),2/6,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Umag R16,W vs Fucsovics,62% (13/21),31% (4/13),2/4,1/1,75% (6/8),1/2,0/0,- (0/0),- (0/0)
2018 Umag Q1,W vs Bagnis,56% (9/16),43% (3/7),2/8,1/5,82% (9/11),0/0,0/0,67% (4/6),60% (3/5)
2024 (1 matches),,31.6%,33.3%,-,-,63.6%,0.0%,0.0%,-,-
2021 (3 matches),,73.3%,41.9%,85.7%,100.0%,48.1%,50.0%,33.3%,27.3%,40.0%
2020 (1 matches),,62.5%,0.0%,-,-,55.6%,0.0%,0.0%,-,-
2019 (5 matches),,62.1%,27.6%,100.0%,100.0%,60.5%,36.4%,50.0%,66.7%,50.0%
2018 (24 matches),,59.0%,47.4%,39.7%,45.2%,60.5%,51.8%,54.5%,57.4%,38.2%
Career (127 matches),,59.9%,41.2%,50.4%,44.8%,57.0%,48.9%,49.0%,64.6%,36.3%
