Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Umag R16,L vs Musetti,1.06,0.66,46.9,3.3,2.2%,53.3%,0.0%,50.0%,34.6%,25.0%
2021 US Open R64,L vs Bagnis,0.93,0.76,44.0,2.5,10.3%,66.2%,3.3%,55.7%,40.3%,21.8%
2021 US Open R128,W vs Davidovich Fokina,1.02,1.11,62.6,3.3,11.8%,63.4%,8.0%,62.1%,37.0%,44.6%
2021 Wimbledon R128,L vs Bonzi,0.87,0.80,48.3,4.0,6.3%,61.9%,13.8%,65.5%,31.8%,35.1%
2020 Australian Open R128,L vs Sandgren,0.84,0.58,26.0,2.0,6.5%,63.0%,6.8%,56.8%,21.6%,34.0%
2019 Gstaad Q2,L vs Moroni,0.88,0.53,37.3,2.4,-,62.1%,-,51.7%,24.1%,28.6%
2019 Sao Paulo QF,L vs Pella,0.96,0.63,44.1,2.2,0.0%,56.7%,0.0%,41.4%,43.3%,22.2%
2019 Sao Paulo R16,W vs Seyboth Wild,1.14,1.60,45.2,2.1,6.3%,71.9%,3.3%,73.3%,30.6%,47.1%
2019 Sao Paulo R32,W vs Daniel,1.19,1.10,87.5,4.1,1.9%,59.3%,12.2%,59.2%,38.6%,37.0%
2019 Cordoba Q1,L vs Cachin,0.88,0.68,49.5,2.4,3.0%,51.5%,6.5%,71.0%,25.7%,35.5%
2018 Bratislava CH R32,L vs Stakhovsky,1.10,0.30,44.4,2.2,5.6%,58.3%,2.9%,52.9%,18.2%,5.3%
2018 Barcelona CH QF,W vs Sousa,1.03,1.18,67.8,5.0,4.2%,54.2%,4.3%,54.3%,52.0%,53.3%
2018 Florence  CH F,L vs Andujar,1.01,0.68,51.8,3.9,4.1%,53.1%,6.4%,57.4%,33.3%,27.3%
2018 Biella CH QF,L vs Monteiro,0.56,0.29,22.5,2.0,10.0%,45.0%,17.6%,47.1%,14.8%,43.5%
2018 Biella CH R16,W vs Robredo,1.15,1.33,56.4,2.5,7.3%,70.7%,2.8%,63.9%,40.0%,35.1%
2018 Tampere CH R16,W vs Coppejans,1.13,1.11,76.2,48.9,3.1%,50.8%,3.6%,53.6%,45.3%,49.2%
2018 Umag SF,L vs Cecchinato,0.84,0.51,39.1,3.1,0.0%,28.6%,0.0%,52.9%,37.5%,35.5%
2018 Umag QF,W vs Donskoy,1.25,1.78,40.4,2.1,3.2%,67.7%,0.0%,67.9%,60.0%,30.4%
2018 Umag R16,W vs Fucsovics,1.07,1.26,57.5,6.0,4.0%,74.0%,0.0%,59.6%,35.3%,42.6%
2018 Umag Q1,W vs Bagnis,1.26,1.33,54.2,2.9,6.4%,63.8%,4.4%,55.6%,40.0%,45.2%
2024 (1 matches),,1.06,0.66,46.9,3.3,2.2%,53.3%,0.0%,50.0%,34.6%,25.0%
2021 (3 matches),,0.95,0.91,53.0,3.1,9.8%,63.8%,8.3%,61.2%,36.4%,35.4%
2020 (1 matches),,0.84,0.58,26.0,2.0,6.5%,63.0%,6.8%,56.8%,21.6%,34.0%
2019 (5 matches),,1.03,0.88,57.3,2.5,2.2%,60.1%,5.4%,59.5%,33.2%,35.1%
2018 (24 matches),,1.10,1.05,53.4,2.9,4.6%,58.3%,3.8%,58.1%,40.1%,39.9%
Career (127 matches),,1.02,0.94,56.1,2.9,4.5%,58.7%,3.8%,57.7%,38.4%,38.6%
