Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Mar-2026,Kigali 2 CH,Clay,F,132,225,(1) Trungelliti d. (8) Marco Cecchinato [ITA],4-6 6-0 6-3,1.57,0.0%,6.1%,66.7%,81.8%,45.5%,1/3,1:57
08-Sep-2025,Targu Mures CH,Clay,F,150,406,(1) Trungelliti d. (7) Mili Poljicak [CRO],6-1 0-0 RET,2.83,0.0%,0.0%,80.0%,75.0%,100.0%,0/0,0:26
01-Sep-2025,Tulln CH,Clay,F,183,808,(4) Trungelliti d. (PR) Andrew Paulson [CZE],7-5 6-1,1.49,6.0%,0.0%,46.0%,91.3%,55.6%,0/0,1:22
09-Jun-2025,Lyon CH,Clay,F,188,292,(8) Trungelliti d. Daniel Merida Aguilar [ESP],6-3 4-6 6-3,1.11,1.0%,3.0%,50.5%,60.0%,53.1%,5/9,2:23
27-May-2024,Vicenza CH,Clay,F,169,253,(Alt) Chun Hsin Tseng [TPE] d. (5) Trungelliti,6-3 6-2,0.63,6.5%,0.0%,63.0%,58.6%,41.2%,2/6,1:20
04-Mar-2024,Kigali 2 CH,Clay,F,208,225,(4) Trungelliti d. (5) Clement Tabur [FRA],6-4 6-2,1.17,9.6%,1.4%,72.6%,77.4%,15.0%,11/12,1:40
26-Feb-2024,Kigali 1 CH,Clay,F,220,652,(WC) Kamil Majchrzak [POL] d. (4) Trungelliti,6-4 6-4,0.72,10.4%,1.5%,59.7%,75.0%,33.3%,4/7,1:33
04-Dec-2023,M15 Madrid,Clay,F,234,447,(1) Trungelliti d. (3) Pol Martin Tiffon [ESP],6-4 6-2,,,,,,,,
13-Nov-2023,M15 Valencia,Clay,F,241,822,(1) Trungelliti d. (WC) Carlos Gimeno Valero [ESP],6-0 6-2,,,,,,,,
07-Aug-2023,Santo Domingo CH,Clay,F,222,193,(7) Genaro Alberto Olivieri [ARG] d. (8) Trungelliti,7-5 2-6 6-4,1.01,1.1%,4.3%,71.3%,68.7%,29.6%,3/8,2:19
