Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,29,18,11,62.1%,7,3,4,42.9%,2015,2026,R64,23,0.98,6.8%,3.6%,57.8%,71.2%,48.9%,61.8%,37.6%,62.8%,38.0%
Roland Garros,12,Clay,31,18,13,58.1%,12,6,6,50.0%,2012,2025,R64,22,0.98,4.4%,3.8%,58.3%,64.1%,50.1%,58.2%,40.9%,59.4%,42.5%
Wimbledon,10,Grass,16,6,10,37.5%,9,4,5,44.4%,2012,2025,R128,10,0.94,6.8%,5.0%,59.1%,71.7%,51.1%,63.3%,34.6%,64.6%,42.6%
US Open,10,Hard,24,14,10,58.3%,11,7,4,63.6%,2012,2025,R64,21,0.99,7.0%,6.1%,54.3%,70.0%,49.2%,60.5%,39.0%,56.4%,44.7%
Davis Cup,1,,2,0,2,0.0%,1,0,1,0.0%,2026,2026,,0,,,,,,,,,,
Doha,2,Hard,3,1,2,33.3%,0,0,0,-,2018,2026,Q2,3,1.10,10.2%,3.4%,63.4%,73.8%,51.2%,65.5%,38.0%,69.2%,40.0%
Umag,6,Clay,22,16,6,72.7%,5,2,3,40.0%,2012,2025,SF,22,1.07,3.4%,4.7%,56.5%,67.2%,50.1%,59.8%,43.2%,64.6%,49.4%
Gstaad,4,Clay,8,4,4,50.0%,2,0,2,0.0%,2016,2025,R32,8,0.99,4.6%,5.3%,62.4%,70.7%,44.9%,61.0%,38.7%,59.3%,39.6%
Miami Masters,2,Hard,4,2,2,50.0%,1,0,1,0.0%,2016,2025,Q2,4,0.96,3.9%,4.2%,59.9%,68.2%,47.4%,59.9%,38.7%,50.0%,37.0%
Buenos Aires,8,Clay,14,5,9,35.7%,3,1,2,33.3%,2009,2025,R16,13,0.87,3.4%,5.1%,58.2%,65.0%,47.3%,57.6%,36.9%,60.4%,38.0%
Barcelona,4,Clay,11,7,4,63.6%,4,2,2,50.0%,2016,2024,R16,11,1.06,2.9%,3.5%,60.0%,69.9%,49.8%,61.8%,40.6%,65.8%,48.5%
