Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,7,1,87.5%,15-6,71.4%,124-96,56.4%,4-3,57.1%,8,88.8%,23.6%,5.7%,3.7%,62.8%,77.0%,55.0%,68.8%,37.9%,52.8%,1.21,W (Kigali 2)
2025,55,39,16,70.9%,85-48,63.9%,685-595,53.5%,13-4,76.5%,55,73.7%,32.8%,4.4%,4.7%,59.3%,67.1%,50.8%,60.5%,43.0%,51.6%,1.09,W (3x)
2024,48,29,19,60.4%,64-47,57.7%,566-523,52.0%,6-8,42.9%,47,74.4%,29.3%,4.0%,4.2%,59.8%,67.7%,49.8%,60.5%,40.6%,50.6%,1.03,W (Kigali 2)
2023,43,20,23,46.5%,47-52,47.5%,453-473,48.9%,2-6,25.0%,43,69.5%,28.7%,3.5%,4.7%,57.8%,66.3%,47.2%,58.2%,40.6%,49.5%,0.97,F (Santo Domingo)
2022,28,16,12,57.1%,35-26,57.4%,307-281,52.2%,5-6,45.5%,28,78.9%,25.6%,5.6%,4.7%,55.9%,70.6%,50.8%,61.8%,38.5%,50.4%,1.01,F (2x)
2021,26,15,11,57.7%,33-22,60.0%,267-244,52.3%,4-4,50.0%,25,68.8%,34.5%,3.9%,4.0%,55.8%,64.5%,49.7%,58.0%,43.4%,50.8%,1.03,F (Biella 7)
2020,11,3,8,27.3%,9-15,37.5%,110-120,47.8%,1-3,25.0%,10,67.8%,27.2%,5.3%,4.0%,56.3%,65.8%,49.1%,58.5%,39.9%,49.4%,0.96,R16 (2x)
2019,16,9,7,56.3%,19-17,52.8%,181-175,50.8%,3-3,50.0%,16,74.2%,27.0%,4.5%,4.2%,55.2%,69.7%,49.0%,60.4%,40.6%,50.3%,1.03,W (Florence)
2018,37,22,15,59.5%,47-40,54.0%,442-420,51.3%,7-7,50.0%,37,72.0%,30.8%,4.4%,5.0%,57.9%,66.4%,48.3%,58.8%,40.7%,50.0%,0.99,W (Barletta)
2017,25,12,13,48.0%,29-31,48.3%,302-294,50.7%,2-8,20.0%,25,72.6%,29.9%,4.6%,3.8%,57.2%,67.9%,48.1%,59.4%,41.1%,50.1%,1.01,SF (Almaty)
2016,36,23,13,63.9%,49-34,59.0%,425-398,51.6%,11-3,78.6%,36,74.2%,27.9%,5.2%,5.0%,60.5%,67.7%,49.5%,60.5%,40.8%,50.7%,1.03,F (Marburg)
2015,37,20,17,54.1%,44-40,52.4%,410-406,50.2%,7-6,53.8%,29,74.1%,26.5%,5.0%,4.4%,59.7%,67.7%,48.9%,60.2%,39.6%,50.2%,1.00,F (Bangkok)
2014,29,15,14,51.7%,38-32,54.3%,353-332,51.5%,10-5,66.7%,29,74.9%,27.1%,4.6%,5.2%,53.6%,71.0%,50.8%,61.7%,40.5%,50.9%,1.06,F (Cali)
2013,35,16,19,45.7%,39-44,47.0%,384-408,48.5%,6-4,60.0%,35,68.2%,28.6%,6.3%,6.6%,54.1%,66.9%,46.8%,57.7%,40.8%,49.3%,0.96,F (Quito)
2012,36,20,16,55.6%,42-44,48.8%,407-416,49.5%,4-4,50.0%,36,71.5%,28.0%,4.9%,4.8%,52.4%,69.2%,49.3%,59.7%,40.8%,50.0%,1.01,SF (2x)
2011,16,7,9,43.8%,17-23,42.5%,194-210,48.0%,4-5,44.4%,16,71.7%,24.4%,6.6%,4.3%,53.5%,68.7%,47.6%,58.9%,39.6%,49.2%,0.96,SF (Cali)
2010,7,3,4,42.9%,9-9,50.0%,88-80,52.4%,0-2,0.0%,7,70.7%,35.7%,5.1%,4.4%,58.3%,65.1%,47.8%,57.9%,42.0%,50.2%,1.00,QF (Belo Horizonte2)
2009,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (Santiago2)
Career,494,276,218,55.9%,621-532,53.9%,5704-5484,51.0%,89-82,52.0%,482,72.9%,29.0%,4.8%,4.7%,57.2%,67.9%,49.2%,59.9%,40.8%,50.4%,1.02,
