Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),113,712,61,1798,57,1757,32,1770,40,1690,269,303,,
2025,25,1676,51,1810,45,1775,31,1776,38,1696,268,303
2024,12,2908,5,2009,6,1955,6,1892,7,1814,179,444
2023,64,947,24,1895,18,1867,9,1883,26,1718,,
2022,13,2363,17,1940,15,1886,6,1888,23,1740,,
2021,8,3849,6,2034,9,1953,5,1939,18,1770,,
2020,70,1018,78,1711,105,1603,54,1702,,,644,71
2019,97,687,125,1654,145,1572,104,1619,106,1560,552,90
2018,140,428,142,1609,185,1478,133,1546,170,1425,874,10
2017,246,223,,,,,,,,,,
2016,313,139,,,,,,,,,1121,10
2015,230,214,175,1501,170,1460,169,1433,,,,
2014,465,59,,,,,,,,,713,31
2013,499,70,,,,,,,,,,
