Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R64,L vs Jovic,40% (2/5),14% (1/7),0/0,0/0,57% (8/14),3/5,2/3,- (0/0),- (0/0)
2026 Brisbane R16,L vs Rybakina,24% (4/17),25% (1/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2025 Berlin R16,W vs Navarro,100% (9/9),30% (3/10),2/2,1/1,60% (3/5),0/0,0/0,50% (2/4),100% (5/5)
2025 Roland Garros R128,W vs Osaka,65% (13/20),63% (5/8),2/4,1/1,75% (6/8),0/1,0/0,25% (1/4),0% (0/4)
2025 Merida R16,W vs Cristian,62% (8/13),40% (4/10),2/6,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Dubai R16,L vs Rybakina,81% (13/16),29% (5/17),1/8,0/6,60% (6/10),3/5,0/1,43% (6/14),31% (4/13)
2025 Doha R32,L vs Anisimova,36% (5/14),20% (2/10),0/0,0/0,69% (9/13),3/5,0/1,- (0/0),- (0/0)
2025 Abu Dhabi R16,L vs Noskova,43% (3/7),67% (2/3),0/0,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2025 Australian Open SF,L vs Sabalenka,38% (5/13),100% (1/1),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open QF,W vs Gauff,69% (9/13),40% (4/10),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R16,W vs Danilovic,80% (8/10),50% (4/8),2/3,1/2,33% (1/3),0/0,0/0,75% (3/4),80% (4/5)
2025 Australian Open R32,W vs Kostyuk,50% (11/22),33% (5/15),2/2,1/1,76% (13/17),0/1,0/0,- (0/0),- (0/0)
2025 Australian Open R64,W vs Gibson,64% (7/11),100% (5/5),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 BJK Cup Finals R16,L vs Swiatek,58% (7/12),43% (3/7),1/1,0/0,33% (4/12),3/5,3/4,50% (3/6),67% (4/6)
2024 Ningbo QF,W vs Haddad Maia,69% (9/13),60% (3/5),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Beijing SF,L vs Gauff,38% (8/21),40% (4/10),1/3,0/0,70% (14/20),1/3,1/2,- (0/0),- (0/0)
2024 Beijing R16,W vs Pegula,58% (7/12),100% (5/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Beijing R64,W vs Tomova,57% (8/14),44% (4/9),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2024 US Open QF,L vs Navarro,83% (5/6),33% (2/6),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2024 US Open R16,W vs Wang,57% (8/14),80% (4/5),2/3,1/1,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2026 (2 matches),,27.3%,18.2%,-,-,50.0%,50.0%,60.0%,-,-
2025 (11 matches),,61.5%,41.2%,50.0%,43.8%,61.0%,44.4%,33.3%,46.2%,48.1%
2024 (21 matches),,58.2%,47.1%,61.2%,80.0%,59.4%,44.7%,47.1%,33.3%,66.7%
2023 (5 matches),,60.9%,46.3%,62.5%,100.0%,61.7%,41.7%,40.0%,50.0%,30.8%
2022 (24 matches),,58.5%,42.2%,54.2%,62.5%,56.4%,55.4%,57.1%,62.7%,51.5%
Career (211 matches),,55.9%,46.4%,53.3%,54.7%,55.5%,43.0%,43.6%,56.8%,48.9%
