Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R64,L vs Jovic,18,32,0.6,16.4%,29.1%,14,22,0.6,14.9%,23.4%,5.3%,7.4%,1.3,12.7%,10.0%
2026 Austin 125 1 SF,L vs Andreescu,21,35,0.6,14.0%,23.3%,15,31,0.5,11.4%,23.5%,4.5%,5.3%,1.1,14.0%,13.3%
2026 Brisbane R16,L vs Rybakina,19,28,0.7,15.7%,23.1%,13,19,0.7,12.6%,18.4%,8.7%,3.9%,1.5,19.8%,13.2%
2025 Berlin R16,W vs Navarro,29,33,0.9,19.1%,21.7%,24,29,0.8,17.0%,20.6%,8.5%,7.8%,0.6,7.9%,12.5%
2025 Roland Garros R128,W vs Osaka,25,28,0.9,12.6%,14.1%,21,22,1.0,11.9%,12.5%,8.5%,3.4%,0.6,18.7%,30.8%
2025 Merida R16,W vs Cristian,21,9,2.3,24.4%,10.5%,13,7,1.9,18.1%,9.7%,11.1%,5.6%,0.6,15.1%,26.7%
2025 Dubai R16,L vs Rybakina,39,44,0.9,15.3%,17.3%,31,36,0.9,14.0%,16.3%,7.7%,5.4%,0.9,17.6%,19.2%
2025 Doha R32,L vs Anisimova,14,11,1.3,9.6%,7.5%,12,9,1.3,8.8%,6.6%,5.1%,3.6%,1.4,17.8%,12.3%
2025 Abu Dhabi R16,L vs Noskova,9,8,1.1,9.2%,8.2%,7,6,1.2,7.9%,6.7%,5.6%,2.2%,2.5,28.6%,11.2%
2025 Australian Open SF,L vs Sabalenka,11,16,0.7,9.1%,13.2%,6,12,0.5,5.5%,11.0%,2.8%,2.8%,1.8,25.6%,14.0%
2025 Australian Open QF,W vs Gauff,14,17,0.8,9.4%,11.4%,11,15,0.7,8.2%,11.2%,5.2%,3.0%,0.8,20.1%,24.2%
2025 Australian Open R16,W vs Danilovic,21,13,1.6,18.6%,11.5%,14,10,1.4,13.7%,9.8%,7.8%,4.9%,1.1,14.2%,13.3%
2025 Australian Open R32,W vs Kostyuk,30,50,0.6,13.7%,22.8%,27,47,0.6,14.1%,24.6%,8.4%,5.2%,0.7,16.0%,22.8%
2025 Australian Open R64,W vs Gibson,13,8,1.6,18.1%,11.1%,10,6,1.7,15.4%,9.2%,7.7%,6.2%,0.2,2.8%,16.7%
2024 BJK Cup Finals R16,L vs Swiatek,20,44,0.5,10.4%,22.8%,17,39,0.4,9.5%,21.8%,7.3%,1.7%,0.8,18.7%,23.3%
2024 Ningbo QF,W vs Haddad Maia,18,11,1.6,18.0%,11.0%,15,7,2.1,16.9%,7.9%,11.2%,5.6%,0.6,11.0%,17.0%
2024 Beijing SF,L vs Gauff,23,43,0.5,11.0%,20.5%,19,37,0.5,10.4%,20.2%,5.5%,4.9%,0.9,18.1%,19.5%
2024 Beijing R16,W vs Pegula,13,16,0.8,14.3%,17.6%,13,11,1.2,15.9%,13.4%,12.2%,3.7%,0.5,9.9%,18.7%
2024 Beijing R64,W vs Tomova,26,23,1.1,22.8%,20.2%,24,19,1.3,22.6%,17.9%,15.1%,7.5%,0.4,7.9%,19.3%
2024 US Open QF,L vs Navarro,10,35,0.3,8.9%,31.3%,6,28,0.2,6.1%,28.3%,2.0%,3.0%,0.8,10.7%,13.4%
Career (110 matches),,2375,2641,0.9,14.3%,15.9%,1948,2126,0.9,13.2%,14.4%,6.9%,4.1%,0.9,17.0%,18.9%
