Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open QF,L vs Navarro,99.6,103.2,9.2,106.8,101.6,119,84,88.9,4.4,90.5,89.5,96,82
2024 US Open R16,W vs Wang,99.6,105.9,8.1,110.6,100.0,118,86,87.6,6.4,92.3,87.0,100,73
2024 US Open R32,W vs Ruse,96.8,102.1,8.7,106.1,99.2,116,74,91.8,6.3,98.5,93.1,105,76
2024 US Open R64,W vs Townsend,99.8,104.6,8.0,107.3,101.3,118,85,89.3,5.8,90.3,88.3,99,76
2024 US Open R128,W vs Golubic,95.5,102.0,11.5,111.7,96.2,121,83,87.3,6.6,92.5,,97,78
2024 Wimbledon R16,L vs Vekic,101.2,107.1,8.0,110.5,96.9,117,84,92.6,4.7,96.7,90.4,100,78
2024 Wimbledon R32,W vs Kasatkina,99.1,105.6,7.9,111.0,97.7,119,83,89.8,4.9,91.5,88.2,100,76
2023 Wimbledon R64,L vs Kostyuk,96.1,105.5,7.6,110.7,96.0,115,91,89.3,4.7,87.5,87.8,103,83
2022 US Open R64,L vs Martic,95.9,101.8,9.4,105.1,93.1,114,67,85.8,4.5,85.3,77.0,94,77
2022 US Open R128,W vs Tsurenko,94.1,98.3,7.1,101.0,91.6,111,75,86.6,4.7,88.6,88.3,96,77
2022 Wimbledon R16,L vs Halep,98.8,100.8,5.4,104.2,96.4,115,92,92.4,5.4,92.3,,104,83
2022 Wimbledon R32,W vs Kvitova,97.6,101.8,5.6,105.3,100.7,115,83,91.1,4.5,93.7,94.0,104,79
2022 Wimbledon R64,W vs Bara,98.1,100.6,7.0,,,115,88,92.8,5.0,,,100,82
2022 Wimbledon R128,W vs Chirico,100.2,102.6,5.6,104.9,96.3,115,91,94.7,3.7,101.0,97.0,101,88
2021 US Open R64,L vs Gracheva,95.2,97.6,9.0,106.4,94.0,116,74,83.8,4.2,,79.0,90,78
2021 US Open R128,W vs Van Uytvanck,96.9,101.0,10.5,105.8,91.2,121,69,85.8,7.1,80.5,89.0,96,74
2021 Wimbledon R16,L vs Muchova,95.2,101.1,8.4,105.2,96.5,115,84,81.9,6.4,83.0,84.0,95,68
2019 US Open R128,L vs Bertens,93.1,100.4,9.8,105.0,94.9,114,78,79.5,3.6,79.3,82.0,85,70
Career (18 matches),,97.4,102.2,8.0,106.6,96.1,121,67,88.8,5.2,89.9,88.9,105,68
