Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,12,4,8,33.3%,8-17,32.0%,93-118,44.1%,0-1,0.0%,12,62.5%,26.4%,3.9%,4.2%,57.1%,64.4%,45.6%,56.3%,40.0%,47.9%,0.92,R32 (2x)
2023,22,9,13,40.9%,24-32,42.9%,252-273,48.0%,0-6,0.0%,22,70.7%,27.2%,4.8%,3.8%,60.2%,67.6%,45.8%,58.9%,39.5%,49.3%,0.96,QF (Abu Dhabi)
2022,39,19,20,48.7%,48-46,51.1%,438-450,49.3%,7-2,77.8%,39,71.1%,27.3%,5.8%,4.0%,59.6%,66.5%,48.0%,59.1%,40.1%,49.7%,0.98,F (San Jose)
2021,50,28,22,56.0%,65-49,57.0%,574-516,52.7%,8-6,57.1%,50,69.9%,35.7%,4.9%,3.0%,65.3%,65.1%,48.9%,59.5%,42.9%,51.0%,1.06,QF (4x)
2020,14,8,6,57.1%,17-16,51.5%,153-157,49.4%,3-2,60.0%,14,72.4%,26.5%,6.0%,3.7%,59.7%,67.1%,48.5%,59.6%,38.7%,49.2%,0.96,SF (Lexington)
2019,12,3,9,25.0%,14-17,45.2%,144-154,48.3%,2-2,50.0%,12,62.3%,33.6%,5.9%,4.1%,57.6%,61.8%,47.1%,55.6%,42.7%,49.2%,0.96,R16 (Mallorca)
2018,2,0,2,0.0%,2-4,33.3%,30-34,46.9%,0-2,0.0%,2,63.3%,34.4%,5.0%,5.0%,57.8%,60.0%,48.8%,55.3%,40.5%,47.6%,0.90,R128 (2x)
2017,43,23,20,53.5%,53-50,51.5%,512-503,50.4%,11-4,73.3%,43,65.8%,33.6%,4.4%,3.2%,61.7%,64.4%,48.5%,58.3%,41.7%,50.0%,1.00,QF (3x)
2016,28,13,15,46.4%,34-35,49.3%,330-324,50.5%,4-4,50.0%,28,66.8%,34.6%,4.7%,3.9%,59.7%,63.4%,49.9%,58.0%,43.1%,50.5%,1.03,F (Rio de Janeiro)
2015,18,4,14,22.2%,11-28,28.2%,133-198,40.2%,0-3,0.0%,14,54.6%,23.4%,3.0%,6.7%,60.3%,57.9%,46.6%,53.4%,36.4%,44.8%,0.78,R16 (Strasbourg)
2014,21,12,9,57.1%,25-22,53.2%,228-221,50.8%,4-3,57.1%,20,-,-,4.7%,5.0%,60.2%,67.2%,44.8%,58.3%,42.8%,50.4%,1.03,F (Bad Gastein)
2013,5,2,3,40.0%,6-6,50.0%,57-55,50.9%,0-0,-,3,-,-,5.4%,1.8%,63.7%,64.8%,51.9%,60.1%,35.9%,48.7%,0.90,R16 (Strasbourg)
2011,1,0,1,0.0%,1-2,33.3%,8-15,34.8%,0-0,-,1,-,-,5.0%,6.7%,51.7%,54.8%,51.7%,53.3%,36.7%,43.9%,0.79,R64 (Charleston)
2010,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-1,50.0%,1,-,-,1.6%,7.3%,49.2%,68.9%,41.3%,54.8%,35.5%,45.7%,0.79,R128 (US Open)
Career,268,125,143,46.6%,309-326,48.7%,2968-3037,49.4%,40-36,52.6%,261,67.8%,31.2%,4.9%,3.8%,61.0%,64.9%,47.9%,58.3%,41.2%,49.7%,0.99,
