Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,1,5,16.7%,2-11,15.4%,41-73,36.0%,0-0,-,6,57.1%,15.5%,3.8%,4.7%,55.2%,60.2%,44.8%,53.3%,36.0%,44.4%,0.77
Clay,6,3,3,50.0%,6-6,50.0%,52-45,53.6%,0-1,0.0%,6,68.8%,39.6%,4.0%,3.7%,59.3%,69.1%,46.7%,60.0%,45.0%,52.4%,1.12
Grand Slams,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,64.7%,5.3%,3.1%,2.0%,55.1%,61.1%,52.3%,57.1%,32.3%,43.1%,0.75
Premiers,3,1,2,33.3%,2-4,33.3%,30-28,51.7%,0-1,0.0%,3,69.0%,35.7%,3.9%,6.1%,52.5%,74.5%,41.2%,58.7%,42.8%,50.5%,1.03
vs Righties,10,4,6,40.0%,8-13,38.1%,81-93,46.6%,0-1,0.0%,10,64.7%,29.5%,4.2%,4.4%,58.5%,64.1%,48.4%,57.6%,41.3%,48.9%,0.97
vs Lefties,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-0,-,2,52.6%,11.1%,2.8%,3.5%,51.8%,65.8%,36.8%,51.8%,32.4%,43.5%,0.67
vs Top 10,3,0,3,0.0%,0-6,0.0%,13-36,26.5%,0-0,-,3,45.8%,8.0%,1.8%,1.2%,55.8%,54.3%,43.8%,49.7%,34.4%,42.1%,0.68
