Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Pegula,14,24,0.6,11.3%,19.4%,13,24,0.5,11.1%,20.5%,7.7%,3.4%,0.8,12.9%,16.1%
2024 Australian Open R128,L vs Raducanu,13,22,0.6,12.9%,21.8%,11,20,0.6,12.2%,22.2%,10.0%,2.2%,1.8,15.8%,8.9%
2023 Wimbledon R128,L vs Rybakina,20,31,0.6,13.4%,20.8%,18,27,0.7,14.0%,20.9%,9.3%,3.9%,1.7,20.8%,12.1%
2023 Roland Garros R128,L vs Martic,32,34,0.9,19.9%,21.1%,29,31,0.9,19.1%,20.4%,11.2%,7.9%,1.2,16.1%,13.0%
2023 Miami R64,L vs Sabalenka,15,14,1.1,15.0%,14.0%,12,13,0.9,13.3%,14.4%,5.6%,6.7%,2.5,27.0%,11.0%
2023 Miami R128,W vs Stephens,16,22,0.7,10.9%,15.0%,12,20,0.6,8.9%,14.8%,5.2%,3.7%,0.8,13.6%,17.7%
2023 Indian Wells R128,W vs Volynets,33,33,1.0,17.1%,17.1%,30,30,1.0,16.8%,16.8%,8.9%,6.1%,0.4,7.3%,20.7%
2023 Australian Open R64,L vs Sabalenka,16,14,1.1,12.6%,11.0%,9,10,0.9,8.0%,8.8%,5.3%,2.7%,2.1,25.2%,11.8%
2022 US Open R32,L vs Jabeur,25,46,0.5,13.0%,23.8%,24,41,0.6,13.2%,22.5%,7.1%,5.5%,0.8,15.0%,19.7%
2022 US Open R64,W vs Hruncakova,21,17,1.2,18.8%,15.2%,14,15,0.9,15.6%,16.7%,8.9%,3.3%,0.5,14.3%,28.6%
2022 US Open R128,W vs Rus,1,8,0.1,5.6%,44.4%,0,8,0.0,0.0%,53.3%,0.0%,0.0%,1.0,16.7%,16.7%
2022 Cincinnati R16,L vs Sabalenka,32,28,1.1,15.0%,13.1%,19,24,0.8,10.6%,13.3%,6.7%,3.9%,0.9,16.9%,18.8%
2022 San Jose F,L vs Kasatkina,27,47,0.6,14.0%,24.4%,26,45,0.6,14.4%,25.0%,9.4%,5.0%,0.7,11.9%,16.6%
2022 San Jose R32,W vs Andreescu,24,27,0.9,20.3%,22.9%,20,27,0.7,18.5%,25.0%,13.9%,3.7%,0.3,7.6%,28.0%
2022 Wimbledon R128,L vs Martic,22,33,0.7,13.8%,20.6%,19,29,0.7,13.7%,20.9%,10.8%,2.9%,0.9,13.1%,15.0%
2022 s Hertogenbosch SF,L vs Sabalenka,20,16,1.3,14.7%,11.8%,15,14,1.1,12.2%,11.4%,4.1%,7.3%,1.1,18.4%,16.9%
2021 Chicago 2 R32,W vs Andreescu,14,23,0.6,9.2%,15.0%,12,22,0.5,8.5%,15.5%,3.5%,4.9%,0.7,17.6%,25.5%
2021 US Open R16,L vs Raducanu,14,29,0.5,13.1%,27.1%,14,28,0.5,13.9%,27.7%,9.9%,2.0%,1.3,16.8%,13.1%
2021 US Open R32,W vs Barty,18,20,0.9,10.3%,11.4%,15,19,0.8,9.6%,12.1%,5.7%,2.5%,0.9,21.1%,22.3%
2021 US Open R64,W vs Cirstea,16,12,1.3,11.8%,8.8%,13,11,1.2,10.1%,8.5%,7.8%,2.3%,0.9,14.7%,16.9%
Career (75 matches),,1596,1919,0.8,15.3%,18.4%,1376,1747,0.8,14.6%,18.5%,8.2%,3.9%,0.9,15.0%,16.8%
