Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-05-26),914,24,,,,,,,,,385,184,,
2024,341,183,115,1682,83,1677,99,1627,,,385,184
2023,149,514,47,1809,41,1784,60,1687,54,1637,,
2022,47,1065,39,1829,34,1797,65,1692,47,1664,,
2021,40,1583,48,1822,45,1793,65,1694,48,1664,,
2020,60,1134,62,1762,57,1732,65,1664,,,157,552
2019,177,351,117,1675,118,1620,93,1634,113,1550,329,216
2018,630,20,,,,,,,,,,
2017,59,1020,67,1763,73,1706,57,1705,94,1567,247,282
2016,59,977,113,1664,112,1617,85,1636,162,1443,118,609
2015,151,366,113,1661,107,1624,108,1586,147,1452,160,404
2014,72,731,83,1738,87,1684,70,1669,124,1506,450,89
2013,126,501,102,1690,95,1649,106,1605,150,1474,294,214
2012,209,274,145,1608,141,1563,166,1482,,,280,214
2011,426,91,229,1431,246,1363,235,1376,,,611,56
2010,352,122,276,1365,276,1301,250,1339,,,943,12
2009,920,11,,,,,,,,,,
