Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Australian Open R128,L vs Hives,0.85,0.50,33.3,2.0,0.0%,56.5%,0.0%,38.1%,30.0%,31.0%
2018 Seoul R32,L vs Radwanska,1.01,0.77,62.3,2.7,2.9%,52.9%,0.0%,51.7%,38.2%,34.4%
2018 Cincinnati R64,L vs Keys,0.92,0.84,69.6,14.3,1.8%,59.6%,0.0%,62.7%,36.5%,34.0%
2018 Washington R32,L vs Stephens,0.91,0.80,57.2,3.7,5.0%,67.5%,2.8%,38.9%,34.8%,46.5%
2018 Roland Garros R64,L vs Petkovic,0.97,0.73,59.7,2.1,3.6%,60.7%,3.8%,42.3%,22.2%,51.5%
2018 Roland Garros R128,W vs Larsson,1.14,1.47,51.3,2.3,2.9%,70.6%,6.3%,71.9%,25.0%,50.0%
2018 Rabat R32,L vs Hsieh,0.99,0.88,62.1,6.0,6.7%,53.3%,0.0%,42.9%,45.0%,47.1%
2018 Charleston R64,L vs Krunic,0.82,0.44,38.1,2.0,0.0%,48.4%,3.3%,53.3%,25.0%,28.6%
2018 Miami R128,L vs Cornet,0.95,0.73,51.5,2.1,0.0%,48.6%,0.0%,48.6%,34.4%,44.8%
2017 Wimbledon R128,W vs Linette,1.17,1.40,44.1,4.6,5.0%,67.5%,2.9%,57.1%,35.0%,55.3%
2017 Roland Garros R32,L vs Stosur,0.99,0.71,40.8,2.0,6.7%,30.0%,0.0%,42.3%,44.0%,47.6%
2017 Roland Garros R64,W vs Kvitova,1.12,1.23,72.1,3.4,4.2%,54.2%,2.3%,67.4%,52.3%,33.3%
2017 Roland Garros R128,W vs Rodina,0.99,1.33,48.0,3.8,0.0%,51.5%,6.9%,62.1%,62.5%,54.8%
2017 Charleston R32,L vs Safarova,0.86,0.66,42.6,2.0,0.0%,47.1%,0.0%,59.4%,26.5%,46.7%
2017 Charleston R64,W vs Kenin,1.25,1.43,53.6,2.6,2.8%,66.7%,0.0%,50.0%,41.4%,53.8%
2017 Miami R16,L vs Lucic,0.95,0.82,64.9,2.9,0.0%,41.0%,0.0%,52.8%,42.5%,50.0%
2017 Miami R32,W vs Pavlyuchenkova,1.02,1.21,64.2,4.0,-,58.7%,-,57.8%,43.5%,55.6%
2017 Miami R64,W vs Svitolina,1.13,1.25,62.6,2.4,7.1%,57.1%,0.0%,57.5%,51.4%,42.4%
2017 Miami R128,W vs Siniakova,1.07,1.18,75.5,2.5,0.0%,61.5%,0.0%,50.0%,47.7%,48.6%
2017 Indian Wells R128,L vs Pliskova,0.93,0.51,39.1,2.0,3.1%,46.9%,3.2%,48.4%,29.2%,28.6%
2019 (1 matches),,0.85,0.50,33.3,2.0,0.0%,56.5%,0.0%,38.1%,30.0%,31.0%
2018 (8 matches),,0.97,0.81,58.0,2.9,3.1%,57.7%,1.7%,51.5%,33.4%,42.4%
2017 (13 matches),,1.02,1.00,56.5,2.8,2.9%,54.0%,1.7%,54.6%,43.6%,46.3%
2016 (20 matches),,0.98,0.91,65.8,3.5,3.0%,56.5%,1.7%,52.9%,40.5%,43.4%
2015 (24 matches),,1.07,1.15,53.8,2.7,1.9%,58.1%,2.1%,59.3%,46.8%,42.0%
Career (132 matches),,1.00,0.98,58.2,2.9,2.8%,57.0%,1.8%,55.0%,42.3%,44.0%
