Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Australian Open R128,L vs Hives,25% (2/8),0% (0/2),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2018 Seoul R32,L vs Radwanska,45% (5/11),60% (3/5),0/3,55% (6/11),17% (1/6),1/3,0/1,0/2,0/0,0/1
2018 Cincinnati R64,L vs Keys,27% (4/15),75% (3/4),1/3,38% (6/16),50% (3/6),3/3,1/1,3/3,0/0,1/1
2018 Washington R32,L vs Stephens,36% (4/11),50% (2/4),0/4,36% (4/11),0% (0/4),1/2,0/1,1/1,0/0,1/1
2018 Roland Garros R64,L vs Petkovic,33% (3/9),33% (1/3),0/3,44% (4/9),0% (0/4),1/1,0/0,2/3,0/0,2/2
2018 Roland Garros R128,W vs Larsson,33% (3/9),67% (2/3),0/0,30% (3/10),100% (3/3),1/1,1/1,0/0,1/1,0/0
2018 Rabat R32,L vs Hsieh,46% (6/13),100% (6/6),4/7,60% (9/15),11% (1/9),3/6,1/1,2/3,0/0,0/1
2018 Charleston R64,L vs Krunic,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,1/1
2018 Miami R128,L vs Cornet,40% (4/10),50% (2/4),1/5,60% (6/10),17% (1/6),0/2,0/0,1/1,0/0,1/1
2017 Wimbledon R128,W vs Linette,33% (4/12),100% (4/4),0/3,33% (4/12),25% (1/4),3/3,1/2,0/0,1/2,0/0
2017 Roland Garros R32,L vs Stosur,38% (3/8),100% (3/3),3/7,88% (7/8),0% (0/7),0/3,0/0,1/1,0/0,0/0
2017 Roland Garros R64,W vs Kvitova,42% (5/12),80% (4/5),2/4,58% (7/12),43% (3/7),3/4,0/0,2/2,0/0,0/0
2017 Roland Garros R128,W vs Rodina,80% (8/10),88% (7/8),1/4,50% (5/10),20% (1/5),4/5,0/0,2/2,0/0,0/0
2017 Charleston R32,L vs Safarova,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,1/1
2017 Charleston R64,W vs Kenin,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),3/3,0/1,0/0,0/0,0/0
2017 Miami R16,L vs Lucic,55% (6/11),67% (4/6),2/6,82% (9/11),33% (3/9),1/4,0/0,0/0,0/0,0/0
2017 Miami R32,W vs Pavlyuchenkova,58% (7/12),86% (6/7),0/3,38% (5/13),40% (2/5),4/5,1/2,0/0,1/2,0/0
2017 Miami R64,W vs Svitolina,55% (6/11),83% (5/6),2/3,55% (6/11),50% (3/6),3/3,0/0,0/0,0/0,0/0
2017 Miami R128,W vs Siniakova,43% (6/14),100% (6/6),3/4,47% (7/15),29% (2/7),3/6,2/2,0/1,1/1,0/0
2017 Indian Wells R128,L vs Pliskova,29% (2/7),0% (0/2),0/4,88% (7/8),29% (2/7),0/0,0/0,0/1,0/0,0/1
2019 (1 matches),,25.0%,0.0%,0.0%,71.4%,20.0%,-,-,100.0%,-,100.0%
2018 (8 matches),,34.9%,63.3%,20.7%,47.8%,23.3%,55.6%,60.0%,71.4%,100.0%,75.0%
2017 (13 matches),,45.0%,81.0%,32.7%,54.5%,28.2%,69.8%,62.5%,69.2%,60.0%,60.0%
2016 (20 matches),,39.0%,77.6%,28.1%,50.0%,22.2%,54.4%,62.5%,60.9%,57.1%,63.6%
2015 (24 matches),,48.6%,75.6%,43.1%,42.6%,36.3%,80.5%,72.4%,68.2%,91.7%,57.1%
Career (132 matches),,44.1%,76.6%,30.3%,47.3%,24.5%,70.5%,65.8%,61.9%,71.4%,51.7%
