Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,190,78,112,41.1%,196-244,44.5%,2005-2119,48.6%,16-24,40.0%,146,61.4%,30.4%,3.0%,3.9%,58.5%,63.1%,45.5%,55.8%,43.4%,49.6%,0.98
Clay,87,39,48,44.8%,98-114,46.2%,970-1022,48.7%,10-15,40.0%,72,65.0%,30.7%,1.9%,3.9%,60.6%,60.7%,47.4%,55.5%,43.8%,49.7%,0.98
Grass,28,13,15,46.4%,31-33,48.4%,314-302,51.0%,4-6,40.0%,27,66.7%,27.8%,4.1%,3.3%,59.5%,67.1%,46.8%,58.9%,41.8%,50.5%,1.02
Carpet,7,4,3,57.1%,9-7,56.3%,70-71,49.6%,2-0,100.0%,7,-,-,6.0%,3.7%,56.1%,64.2%,43.4%,55.1%,43.1%,49.1%,0.96
Grand Slams,69,27,42,39.1%,69-93,42.6%,710-804,46.9%,10-7,58.8%,59,69.5%,18.9%,3.1%,4.2%,58.2%,64.9%,44.5%,56.4%,41.7%,49.1%,0.96
Premiers,89,36,53,40.4%,94-117,44.5%,958-1013,48.6%,8-13,38.1%,78,57.0%,32.7%,2.5%,3.8%,59.6%,61.3%,44.9%,54.7%,45.1%,49.9%,1.00
Internationals,106,53,53,50.0%,125-121,50.8%,1188-1120,51.5%,10-17,37.0%,80,60.4%,35.3%,3.4%,3.8%,58.7%,64.1%,47.9%,57.4%,44.0%,50.7%,1.03
Finals,4,0,4,0.0%,3-8,27.3%,49-58,45.8%,0-1,0.0%,2,-,-,3.2%,4.8%,55.1%,71.8%,54.8%,64.2%,33.3%,49.2%,0.93
Semi-finals,10,4,6,40.0%,10-13,43.5%,106-108,49.5%,1-2,33.3%,8,60.0%,37.5%,2.2%,5.4%,59.5%,62.4%,47.0%,56.2%,45.3%,50.6%,1.03
Quarter-finals,20,10,10,50.0%,25-21,54.3%,214-207,50.8%,4-1,80.0%,16,65.5%,40.0%,2.9%,3.0%,57.8%,64.0%,43.6%,55.4%,45.1%,50.4%,1.01
vs Righties,286,125,161,43.7%,310-361,46.2%,3080-3193,49.1%,29-40,42.0%,231,62.6%,31.6%,2.9%,3.8%,59.1%,62.7%,46.4%,56.0%,43.5%,49.8%,0.99
vs Lefties,24,7,17,29.2%,20-36,35.7%,250-303,45.2%,3-5,37.5%,19,65.1%,17.7%,3.1%,3.6%,57.8%,64.2%,43.9%,55.6%,40.0%,48.1%,0.90
vs Top 10,35,7,28,20.0%,24-58,29.3%,320-439,42.2%,3-2,60.0%,30,70.5%,22.7%,3.2%,3.2%,57.4%,61.0%,45.9%,54.6%,40.0%,47.4%,0.88
