Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Wimbledon R64,L vs Cirstea,30,20,1.5,17.0%,11.4%,30,17,1.8,18.1%,10.2%,9.6%,7.8%,0.9,16.5%,19.3%
2017 Wimbledon R128,W vs Linette,31,18,1.7,20.3%,11.8%,28,15,1.9,19.7%,10.6%,16.9%,2.8%,2.2,17.0%,7.8%
2017 Roland Garros R32,L vs Stosur,15,36,0.4,14.7%,35.3%,13,29,0.4,14.6%,32.6%,9.0%,5.6%,0.6,8.8%,13.7%
2017 Roland Garros R64,W vs Kvitova,30,15,2.0,17.2%,8.6%,27,13,2.1,17.3%,8.3%,11.5%,5.1%,1.4,19.5%,14.4%
2017 Roland Garros R128,W vs Rodina,39,23,1.7,31.5%,18.5%,36,22,1.6,31.9%,19.5%,16.8%,14.2%,0.6,8.9%,14.5%
2017 Charleston R32,L vs Safarova,15,28,0.5,11.5%,21.5%,15,24,0.6,12.6%,20.2%,5.0%,6.7%,1.2,16.2%,13.1%
2017 Miami R32,W vs Pavlyuchenkova,23,15,1.5,12.6%,8.2%,21,15,1.4,12.2%,8.7%,8.7%,3.5%,1.0,18.7%,18.7%
2016 US Open R128,L vs Konta,15,28,0.5,12.8%,23.9%,13,28,0.5,11.8%,25.5%,9.1%,0.9%,1.0,19.7%,18.8%
2016 Wimbledon R128,L vs Safarova,27,27,1.0,10.6%,10.6%,16,18,0.9,7.2%,8.1%,3.1%,2.2%,1.3,21.3%,16.9%
2016 Charleston R64,W vs Pereira,43,48,0.9,21.1%,23.5%,41,46,0.9,20.8%,23.4%,12.7%,7.6%,0.6,10.8%,18.6%
2016 Australian Open R128,L vs Allertova,27,36,0.8,12.5%,16.7%,24,32,0.8,12.0%,16.0%,8.5%,3.5%,1.2,19.4%,16.7%
2016 Hobart R32,L vs Bouchard,9,19,0.5,10.0%,21.1%,8,15,0.5,9.5%,17.9%,7.1%,2.4%,1.8,23.3%,13.3%
2015 Beijing QF,L vs Muguruza,10,21,0.5,8.1%,16.9%,10,19,0.5,8.5%,16.2%,6.8%,1.7%,1.7,25.0%,14.5%
2015 Beijing R16,W vs Vinci,41,31,1.3,24.0%,18.1%,40,28,1.4,24.4%,17.1%,16.5%,7.9%,0.8,11.1%,13.5%
2015 US Open R32,L vs Williams,13,10,1.3,7.7%,6.0%,13,6,2.2,8.6%,4.0%,6.0%,2.6%,1.9,31.5%,16.7%
2015 US Open R64,W vs Vandeweghe,12,9,1.3,12.0%,9.0%,10,7,1.4,11.1%,7.8%,7.8%,2.2%,0.7,17.0%,25.0%
2015 US Open R128,W vs Baindl,20,31,0.6,16.0%,24.8%,15,26,0.6,13.5%,23.4%,8.1%,2.7%,0.5,11.2%,23.2%
2015 Florianopolis SF,L vs Beck,34,60,0.6,17.2%,30.3%,34,51,0.7,18.8%,28.2%,11.0%,7.7%,0.7,10.6%,16.2%
2015 Wimbledon R32,L vs Bencic,37,29,1.3,21.8%,17.1%,35,25,1.4,22.6%,16.1%,15.5%,7.1%,3.2,18.8%,5.9%
2015 Wimbledon R64,W vs Ivanovic,32,18,1.8,26.9%,15.1%,31,18,1.7,28.4%,16.5%,21.1%,7.3%,1.0,12.6%,12.6%
Career (39 matches),,1032,1142,0.9,17.3%,19.1%,947,1012,0.9,17.3%,18.4%,7.9%,4.3%,1.0,15.5%,15.5%
