Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,14.3%,25.0%,1.8%,0.0%,54.5%,43.3%,36.0%,40.0%,36.2%,38.2%,0.60,R32 (Colina 125)
2020,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-0,-,0,,,,,,,,,,,,R32 (W100 Charleston SC)
2019,3,2,1,66.7%,4-2,66.7%,28-19,59.6%,0-0,-,3,65.2%,54.2%,2.6%,3.9%,68.4%,61.3%,42.9%,55.5%,51.2%,53.3%,1.15,R16 (Houston)
2015,1,0,1,0.0%,1-2,33.3%,8-14,36.4%,0-0,-,0,,,,,,,,,,,,R32 (Vancouver BC $100K)
2012,6,3,3,50.0%,6-6,50.0%,55-63,46.6%,1-0,100.0%,0,,,,,,,,,,,,QF (Lexington KY 50K)
2008,13,11,2,84.6%,23-5,82.1%,159-96,62.4%,2-1,66.7%,0,,,,,,,,,,,,W (Dothan AL 75K)
2007,11,7,4,63.6%,15-9,62.5%,119-104,53.4%,2-0,100.0%,0,,,,,,,,,,,,W (Indian Harbour Beach FL 50K)
2006,10,6,4,60.0%,13-11,54.2%,115-107,51.8%,2-2,50.0%,0,,,,,,,,,,,,F (Houston Tx 50K)
2005,22,15,7,68.2%,31-19,62.0%,256-204,55.7%,1-3,25.0%,0,,,,,,,,,,,,W (Palm Beach Gardens 50K)
2004,12,9,3,75.0%,19-8,70.4%,138-97,58.7%,0-1,0.0%,0,,,,,,,,,,,,W (Schenectady NY 50K)
2003,36,20,16,55.6%,45-38,54.2%,382-377,50.3%,3-3,50.0%,0,,,,,,,,,,,,W (Fullerton 50K)
2002,14,8,6,57.1%,18-15,54.5%,153-149,50.7%,3-1,75.0%,0,,,,,,,,,,,,F (Boynton Beach 75K)
2001,4,2,2,50.0%,4-5,44.4%,32-37,46.4%,0-0,-,0,,,,,,,,,,,,QF (West Palm 75K)
Career,134,83,51,61.9%,180-124,59.2%,1462-1296,53.0%,14-11,56.0%,4,53.3%,46.9%,2.4%,2.9%,64.8%,57.4%,40.5%,51.4%,47.8%,49.6%,0.99,
