Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Feb-2013,Kuala Lumpur,Hard,F,197,127,Karolina Pliskova [CZE] d. (WC) Mattek Sands,1-6 7-5 6-3,0.84,3.8%,3.8%,53.8%,86.0%,48.6%,4/6,
10-Jan-2011,Hobart,Hard,F,59,40,(6) Jarmila Gajdosova [AUS] d. Mattek Sands,6-4 6-3,,,,,,,,
13-Sep-2010,Quebec City,Hard,F,71,151,(Q) Tamira Paszek [AUT] d. Mattek Sands,7-6(6) 2-6 7-5,0.97,2.8%,5.6%,56.1%,61.7%,59.6%,9/12,
27-Oct-2008,Quebec City,Hard,F,43,11,(1) Nadia Petrova [RUS] d. (6) Mattek Sands,4-6 6-4 6-1,,,,,,,,
05-May-2008,Indian Harbour Beach FL 50K,Clay,F,107,120,(2) Yanina Wickmayer [BEL] d. (1) Mattek Sands,6-4 7-6(5),,,,,,,,
21-Apr-2008,Dothan AL 75K,Clay,F,144,155,(6) Mattek Sands d. (8) Varvara Lepchenko [USA],6-2 7-6(3),,,,,,,,
07-May-2007,Indian Harbour Beach FL 50K,Clay,F,120,172,(4) Mattek Sands d. (6) Olga Govortsova [BLR],7-5 1-6 6-1,,,,,,,,
16-Oct-2006,Houston Tx 50K,Hard,F,115,242,Agnes Szavay [HUN] d. (4) Mattek Sands,2-6 6-4 6-1,,,,,,,,
28-Nov-2005,Palm Beach Gardens 50K,Clay,F,149,93,(8) Mattek Sands d. (1) Melinda Czink [HUN],4-6 6-4 6-4,,,,,,,,
19-Jul-2004,Schenectady NY 50K,Hard,F,230,171,Mattek Sands d. (7) Maureen Drake [CAN],6-3 6-1,,,,,,,,
