Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
26,Nancye Wynne Bolton [AUS],3,23,11.5%,0,0,0,-,1936,1951,0,,,,,,,,,,
19,Mary Hawton [AUS],18,1,94.7%,0,0,0,-,1945,1958,0,,,,,,,,,,
19,Nell Hopman [AUS],11,8,57.9%,0,0,0,-,1935,1954,0,,,,,,,,,,
11,Joyce Fitch [AUS],6,5,54.5%,0,0,0,-,1946,1951,0,,,,,,,,,,
10,Althea Gibson [USA],1,9,10.0%,0,0,0,-,1953,1957,0,,,,,,,,,,
10,Shirley Fry [USA],1,9,10.0%,0,0,0,-,1949,1956,0,,,,,,,,,,
10,Joan Hartigan [AUS],8,2,80.0%,0,0,0,-,1935,1947,0,,,,,,,,,,
9,Beryl Penrose [AUS],6,3,66.7%,0,0,0,-,1950,1955,0,,,,,,,,,,
9,Doris Hart [USA],0,9,0.0%,0,0,0,-,1948,1953,0,,,,,,,,,,
9,Alison Hattersley [AUS],8,1,88.9%,0,0,0,-,1932,1947,0,,,,,,,,,,
8,Louise Brough [USA],2,6,25.0%,0,0,0,-,1949,1953,0,,,,,,,,,,
8,Peggy Menzies [AUS],8,0,100.0%,0,0,0,-,1934,1937,0,,,,,,,,,,
7,Anne Shilcock [GBR],4,3,57.1%,0,0,0,-,1956,1958,0,,,,,,,,,,
7,Mary Carter Reitano [AUS],5,2,71.4%,0,0,0,-,1953,1956,0,,,,,,,,,,
7,Connie Coate [AUS],6,1,85.7%,0,0,0,-,1938,1947,0,,,,,,,,,,
