Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,104,77,27,74.0%,191-76,71.5%,1389-967,59.0%,21-15,58.3%,0,,,,,,,,,,,
Clay,144,96,48,66.7%,216-128,62.8%,1691-1349,55.6%,14-10,58.3%,0,,,,,,,,,,,
Grass,51,34,17,66.7%,84-49,63.2%,663-546,54.8%,5-4,55.6%,0,,,,,,,,,,,
Carpet,85,54,31,63.5%,115-70,62.2%,937-781,54.5%,11-12,47.8%,0,,,,,,,,,,,
Grand Slams,73,50,23,68.5%,147-75,66.2%,1111-837,57.0%,16-11,59.3%,0,,,,,,,,,,,
Masters,46,30,16,65.2%,73-40,64.6%,557-437,56.0%,5-4,55.6%,0,,,,,,,,,,,
Other Tours,241,165,76,68.5%,339-181,65.2%,2612-2024,56.3%,29-26,52.7%,0,,,,,,,,,,,
Best of 5,122,88,34,72.1%,261-129,66.9%,1980-1514,56.7%,22-15,59.5%,0,,,,,,,,,,,
Best of 3,262,173,89,66.0%,345-194,64.0%,2700-2129,55.9%,29-26,52.7%,0,,,,,,,,,,,
Finals,26,12,14,46.2%,36-38,48.6%,310-328,48.6%,0-5,0.0%,0,,,,,,,,,,,
Semi-finals,34,24,10,70.6%,50-27,64.9%,396-298,57.1%,4-3,57.1%,0,,,,,,,,,,,
Quarter-finals,54,34,20,63.0%,77-47,62.1%,625-499,55.6%,7-6,53.8%,0,,,,,,,,,,,
vs Righties,322,218,104,67.7%,496-268,64.9%,3835-2992,56.2%,42-31,57.5%,0,,,,,,,,,,,
vs Lefties,58,39,19,67.2%,101-55,64.7%,788-623,55.8%,9-10,47.4%,0,,,,,,,,,,,
vs Top 10,58,25,33,43.1%,71-86,45.2%,708-744,48.8%,3-8,27.3%,0,,,,,,,,,,,
