Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
1990,116,,,,,,,,,,,,,
1989,18,,34,1866,14,1919,44,1782,8,1856,92,,,
1988,13,,13,1992,11,1954,15,1952,9,1930,64,,,
1987,6,,8,2060,7,2036,7,2053,7,1959,12,,,
1986,9,,14,1990,12,1941,11,1965,11,1869,59,,,
1985,9,,30,1871,40,1765,18,1893,50,1715,251,,,
1984,50,,68,1766,45,1763,47,1776,63,1676,509,,,
1983,215,,,,,,,,,,,,,
