Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1989 Australian Open F,L vs Lendl,4.6,3.9,5.3,26.6%,50.0%,54.5%,61.5%,37.8%,7.3%,-2.0,-1.9,5.5,3.4
1988 Olympics F,W vs Mayotte,3.2,3.8,2.6,57.1%,52.6%,52.9%,63.6%,39.8%,2.9%,9.0,10.6,16.0,12.5
1988 Wimbledon SF,L vs Edberg,2.7,3.0,2.5,51.1%,48.4%,45.5%,50.0%,45.0%,2.4%,17.5,18.6,21.5,18.1
1987 US Open QF,L vs Wilander,6.3,5.5,7.2,44.7%,43.7%,60.0%,40.4%,48.3%,4.0%,8.5,2.6,-18.5,-5.5
1987 Roland Garros SF,L vs Lendl,8.9,7.5,10.5,43.8%,33.3%,59.1%,46.5%,35.3%,3.0%,-11.5,-4.1,-3.0,-0.6
1987 Miami F,W vs Lendl,6.1,6.5,5.7,57.6%,46.5%,55.0%,58.1%,29.7%,3.8%,16.5,11.0,4.5,1.3
1986 US Open F,L vs Lendl,5.2,5.2,5.0,38.4%,40.0%,39.3%,44.4%,45.2%,4.8%,-17.5,-12.2,-6.5,-3.7
1986 US Open SF,W vs Becker,3.6,4.4,2.7,46.5%,45.3%,77.5%,50.0%,38.9%,3.8%,6.0,3.7,14.0,5.6
1985 Rome F,L vs Noah,4.7,5.5,3.7,51.2%,36.1%,51.5%,55.6%,40.4%,8.4%,2.0,1.2,17.0,6.9
Career (9 matches),,4.9,5.0,4.7,47.9%,43.5%,57.2%,50.4%,39.6%,4.4%,3.2,1.9,5.6,2.2
