Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2011 Hobart R16,L vs Errani,2.4%,2.4%,35.9%,4.2%,4.2%,34.8%,42.9%,30.0%,0.0%,0.0%,0.0%,37.5%,12.5%,62.5%,100.0%,-119
2004 Zurich F,W vs Sharapova,34.1%,49.4%,49.0%,42.0%,62.0%,62.1%,44.4%,30.4%,0.0%,26.7%,36.7%,31.8%,10.0%,40.0%,33.3%,68
2004 Olympics SF,L vs Mauresmo,28.4%,40.5%,49.1%,44.2%,53.5%,41.7%,60.0%,56.5%,50.0%,6.5%,22.6%,55.2%,7.7%,66.7%,100.0%,-104
Career (3 matches),,25.5%,36.5%,45.5%,35.0%,47.0%,47.4%,49.2%,41.1%,28.6%,13.0%,23.4%,43.3%,9.7%,54.3%,75.0%,-17
