Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Jelena Jankovic [SRB],4,3,57.1%,0,0,0,-,2004,2010,1,0.23,6.5%,8.1%,54.8%,58.8%,42.9%,51.6%,11.1%,66.7%,0
6,Katarina Srebotnik [SLO],3,3,50.0%,1,1,0,100.0%,2001,2007,3,0.50,9.9%,5.0%,58.9%,56.6%,31.0%,46.1%,27.0%,43.5%,0.0%
6,Daniela Hantuchova [SVK],3,3,50.0%,3,2,1,66.7%,2003,2005,2,1.11,7.4%,1.1%,56.4%,66.0%,53.7%,60.6%,43.7%,33.3%,70.0%
6,Svetlana Kuznetsova [RUS],2,4,33.3%,2,1,1,50.0%,2002,2004,0,,,,,,,,,,
6,Bryanne Stewart [AUS],5,1,83.3%,1,0,1,0.0%,1998,2001,0,,,,,,,,,,
5,Anabel Medina Garrigues [ESP],4,1,80.0%,1,1,0,100.0%,2003,2010,4,1.14,6.8%,4.7%,67.6%,68.5%,50.0%,62.5%,42.7%,50.0%,44.4%
5,Patty Schnyder [SUI],1,4,20.0%,0,0,0,-,1999,2007,3,0.83,6.4%,4.7%,71.9%,65.1%,36.4%,57.0%,35.5%,60.6%,18.5%
5,Ai Sugiyama [JPN],3,2,60.0%,1,0,1,0.0%,2002,2007,1,0.93,7.8%,1.6%,70.3%,57.8%,36.8%,51.6%,45.1%,55.6%,100.0%
5,Venus Williams [USA],1,4,20.0%,2,1,1,50.0%,1999,2007,2,1.08,18.6%,3.2%,57.7%,72.2%,45.5%,60.9%,42.1%,75.0%,33.3%
5,Justine Henin [BEL],0,5,0.0%,1,0,1,0.0%,2000,2007,2,0.66,3.6%,4.3%,58.7%,61.7%,49.1%,56.5%,28.7%,56.3%,42.9%
5,Maria Sharapova [RUS],1,4,20.0%,0,0,0,-,2004,2006,1,0.56,8.3%,6.7%,53.3%,59.4%,25.0%,43.3%,31.8%,40.0%,66.7%
5,Amelie Mauresmo [FRA],2,3,40.0%,3,1,2,33.3%,2004,2005,1,0.92,4.1%,2.7%,52.1%,60.5%,51.4%,56.2%,40.3%,28.6%,75.0%
5,Magdalena Maleeva [BUL],2,3,40.0%,1,1,0,100.0%,2000,2005,1,0.79,12.9%,2.2%,62.4%,67.2%,31.4%,53.8%,36.4%,66.7%,66.7%
5,Silvia Farina Elia [ITA],4,1,80.0%,2,1,1,50.0%,2002,2004,0,,,,,,,,,,
5,Amy Frazier [USA],3,2,60.0%,0,0,0,-,2000,2004,0,,,,,,,,,,
