Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2011 Australian Open R64,L vs Petrova,93.2,96.8,6.8,,,107,85,87.6,4.4,,,95,77
2011 Australian Open R128,W vs Vinci,96.5,101.6,5.6,,,110,90,89.2,4.3,,,95,75
Career (2 matches),,95.4,100.0,6.0,,,110,85,88.7,4.4,,,95,75
