Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,8,3,5,37.5%,8-11,42.1%,69-85,44.8%,0-0,-,0,,,,,,,,,,,,R16 (3x)
2009,34,30,4,88.2%,63-11,85.1%,415-223,65.0%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2006,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,0,,,,,,,,,,,,R32 (Gifu 50K)
2003,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Mesa 50K)
2002,5,4,1,80.0%,9-2,81.8%,67-44,60.4%,0-1,0.0%,0,,,,,,,,,,,,F (Nuriootpa 25K)
2001,19,16,3,84.2%,33-10,76.7%,241-167,59.1%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2000,14,8,6,57.1%,13-13,50.0%,123-113,52.1%,0-1,0.0%,0,,,,,,,,,,,,SF (2x)
1999,13,10,3,76.9%,19-6,76.0%,136-103,56.9%,3-3,50.0%,0,,,,,,,,,,,,W (Gold Coast 25K)
1998,19,15,4,78.9%,29-10,74.4%,211-124,63.0%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
1997,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,0-0,-,0,,,,,,,,,,,,R16 (Mount Gambier 25K)
1996,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Nuriootpa 25K)
Career,117,87,30,74.4%,177-71,71.4%,1307-917,58.8%,11-9,55.0%,0,,,,,,,,,,,,
