Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Seoul QF,L vs Swiatek,13,35,0.4,13.1%,35.4%,11,33,0.3,12.6%,37.9%,8.0%,4.6%,0.7,14.1%,20.2%
2025 US Open QF,L vs Pegula,15,32,0.5,12.5%,26.7%,12,25,0.5,11.4%,23.8%,7.6%,2.9%,0.7,13.3%,18.3%
2025 US Open R16,W vs Townsend,44,63,0.7,19.0%,27.2%,43,57,0.8,19.7%,26.1%,13.3%,6.0%,0.8,15.1%,18.5%
2025 US Open R128,W vs Mboko,17,28,0.6,14.4%,23.7%,13,25,0.5,13.1%,25.3%,9.1%,4.0%,0.3,9.3%,30.5%
2025 Montreal R128,L vs Andreescu,15,29,0.5,12.2%,23.6%,13,23,0.6,11.7%,20.7%,9.9%,1.8%,0.8,13.8%,17.9%
2025 Wimbledon R128,W vs Eala,43,35,1.2,23.2%,18.9%,37,29,1.3,21.6%,17.0%,15.8%,4.1%,0.8,13.0%,16.2%
2025 Strasbourg R32,L vs Linette,12,19,0.6,11.3%,17.9%,8,16,0.5,8.5%,17.0%,6.4%,2.1%,1.3,13.2%,10.4%
2024 Riyadh Finals SF,L vs Zheng,17,27,0.6,12.6%,20.0%,16,23,0.7,13.7%,19.7%,6.0%,4.3%,1.1,17.8%,15.6%
2024 Riyadh Finals RR,W vs Gauff,22,21,1.0,15.0%,14.3%,18,21,0.9,14.0%,16.3%,7.8%,6.2%,0.7,14.3%,21.8%
2024 Riyadh Finals RR,L vs Swiatek,24,33,0.7,12.7%,17.5%,21,27,0.8,12.7%,16.4%,7.9%,4.8%,1.2,22.2%,19.0%
2024 Riyadh Finals RR,W vs Pegula,22,28,0.8,19.3%,24.6%,11,23,0.5,12.1%,25.3%,11.0%,1.1%,0.3,5.3%,16.7%
2024 US Open R64,L vs Ruse,27,24,1.1,19.9%,17.6%,21,17,1.2,18.8%,15.2%,9.8%,8.0%,1.9,20.6%,11.0%
2024 US Open R128,W vs Bassols Ribera,12,28,0.4,9.2%,21.4%,11,24,0.5,9.0%,19.7%,4.1%,4.9%,0.4,10.7%,25.2%
2024 Wimbledon F,W vs Paolini,28,37,0.8,17.4%,23.0%,22,33,0.7,15.0%,22.4%,11.6%,2.7%,0.8,11.8%,14.3%
2024 Wimbledon SF,W vs Rybakina,25,26,1.0,13.4%,13.9%,21,20,1.1,12.7%,12.0%,8.4%,2.4%,1.0,20.3%,19.8%
2024 Wimbledon QF,W vs Ostapenko,15,27,0.6,10.1%,18.2%,10,24,0.4,7.6%,18.3%,4.6%,2.3%,0.5,10.8%,23.6%
2024 Wimbledon R16,W vs Collins,20,19,1.1,14.8%,14.1%,15,14,1.1,13.4%,12.5%,12.5%,0.9%,0.4,11.9%,26.7%
2024 Wimbledon R32,W vs Bouzas Maneiro,15,11,1.4,20.8%,15.3%,12,8,1.5,19.7%,13.1%,13.1%,4.9%,0.4,6.9%,19.4%
2024 Wimbledon R64,W vs Volynets,27,35,0.8,16.0%,20.7%,26,28,0.9,16.3%,17.5%,11.9%,3.1%,1.1,10.7%,9.5%
2024 Wimbledon R128,W vs Kudermetova,29,43,0.7,11.5%,17.1%,27,36,0.8,11.5%,15.4%,9.0%,2.1%,0.7,12.7%,19.0%
Career (97 matches),,2210,2756,0.8,15.6%,19.4%,1888,2409,0.8,14.9%,19.0%,8.0%,3.7%,0.8,14.6%,17.6%
