Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,3,4,42.9%,9-6,60.0%,77-66,53.8%,0-1,0.0%,3,78.4%,28.9%,7.9%,6.7%,64.6%,71.3%,44.4%,61.8%,41.4%,51.5%,1.08,QF (United Cup)
2025,26,16,10,61.5%,34-27,55.7%,291-269,52.0%,4-1,80.0%,25,67.4%,35.8%,4.5%,7.7%,60.5%,66.9%,44.6%,58.1%,43.8%,50.7%,1.04,QF (3x)
2024,37,21,16,56.8%,47-39,54.7%,436-416,51.2%,10-3,76.9%,37,68.5%,33.4%,4.4%,5.5%,63.2%,66.8%,45.9%,59.1%,42.5%,50.8%,1.04,W (Wimbledon)
2023,53,34,19,64.2%,71-44,61.7%,587-468,55.6%,3-7,30.0%,50,73.5%,37.9%,5.2%,6.2%,60.2%,68.8%,46.6%,60.0%,44.5%,52.2%,1.11,W (2x)
2022,40,25,15,62.5%,56-35,61.5%,460-387,54.3%,8-5,61.5%,40,73.7%,35.2%,5.3%,6.9%,59.9%,69.7%,46.8%,60.5%,44.1%,52.1%,1.12,W (2x)
2021,62,44,18,71.0%,89-49,64.5%,731-550,57.1%,8-7,53.3%,59,76.7%,36.8%,5.1%,5.7%,60.1%,68.6%,49.6%,61.0%,44.0%,52.5%,1.13,W (3x)
2020,14,9,5,64.3%,22-15,59.5%,183-169,52.0%,2-0,100.0%,14,69.0%,35.8%,4.4%,4.4%,63.7%,67.0%,42.0%,57.9%,44.5%,50.8%,1.06,SF (Linz)
2019,3,2,1,66.7%,3-3,50.0%,26-23,53.1%,0-0,-,3,67.9%,38.5%,2.2%,1.1%,76.9%,58.7%,46.5%,55.9%,46.8%,51.5%,1.06,QF (Bucharest)
2018,4,1,3,25.0%,1-6,14.3%,32-40,44.4%,0-1,0.0%,4,60.5%,34.2%,4.0%,7.2%,51.6%,57.4%,43.8%,50.8%,43.0%,46.8%,0.87,R16 (Tianjin)
2017,9,5,4,55.6%,10-11,47.6%,93-94,49.7%,1-0,100.0%,9,62.0%,38.8%,3.9%,5.0%,59.0%,63.4%,40.5%,54.0%,45.7%,49.9%,0.99,F (Nurnberg)
2016,7,2,5,28.6%,7-11,38.9%,75-87,46.3%,0-0,-,7,61.3%,31.7%,3.1%,5.5%,61.2%,63.8%,41.5%,55.1%,41.7%,48.4%,0.93,R16 (2x)
2015,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Quebec City)
2014,2,1,1,50.0%,3-2,60.0%,25-22,53.2%,0-0,-,2,-,-,3.0%,3.6%,69.1%,64.0%,39.2%,56.4%,46.7%,51.7%,1.07,R16 (Quebec City)
Career,265,163,102,61.5%,352-250,58.5%,3024-2604,53.7%,36-25,59.0%,253,71.6%,35.8%,4.8%,6.0%,61.0%,67.6%,46.2%,59.3%,43.9%,51.5%,1.08,
