Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Seoul QF,L vs Swiatek,38% (3/8),67% (2/3),2/5,86% (6/7),0% (0/6),1/2,0/0,0/1,0/0,0/0
2025 US Open QF,L vs Pegula,33% (3/9),67% (2/3),1/4,78% (7/9),29% (2/7),1/2,0/0,0/1,0/0,0/1
2025 US Open R16,W vs Townsend,38% (5/13),80% (4/5),2/4,53% (8/15),25% (2/8),2/4,1/2,1/2,1/1,1/1
2025 US Open R128,W vs Mboko,67% (6/9),67% (4/6),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2025 Montreal R128,L vs Andreescu,40% (4/10),25% (1/4),0/3,44% (4/9),25% (1/4),1/1,0/0,2/2,0/0,1/1
2025 Wimbledon R128,W vs Eala,67% (8/12),75% (6/8),1/3,50% (6/12),50% (3/6),4/5,1/2,1/1,1/1,0/0
2025 Strasbourg R32,L vs Linette,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2024 Riyadh Finals SF,L vs Zheng,27% (3/11),67% (2/3),1/4,60% (6/10),33% (2/6),2/2,0/0,1/1,0/0,0/0
2024 Riyadh Finals RR,L vs Swiatek,40% (6/15),67% (4/6),0/4,47% (7/15),14% (1/7),2/4,1/1,2/4,0/0,1/2
2024 Riyadh Finals RR,W vs Pegula,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),2/3,1/1,0/0,1/1,0/0
2024 Riyadh Finals RR,W vs Gauff,27% (3/11),100% (3/3),1/1,36% (4/11),75% (3/4),3/3,2/3,0/0,1/1,0/0
2024 US Open R64,L vs Ruse,27% (3/11),67% (2/3),0/2,55% (6/11),33% (2/6),1/2,0/1,1/3,0/0,0/1
2024 US Open R128,W vs Bassols Ribera,70% (7/10),71% (5/7),1/3,30% (3/10),0% (0/3),2/4,0/1,1/1,0/0,0/0
2024 Wimbledon F,W vs Paolini,38% (5/13),60% (3/5),0/1,31% (4/13),50% (2/4),3/3,2/2,0/1,1/1,0/0
2024 Wimbledon SF,W vs Rybakina,36% (5/14),80% (4/5),2/3,50% (7/14),57% (4/7),3/4,2/2,1/1,1/1,0/0
2024 Wimbledon QF,W vs Ostapenko,36% (4/11),75% (3/4),0/2,27% (3/11),33% (1/3),2/3,1/2,1/1,0/1,0/0
2024 Wimbledon R16,W vs Collins,73% (8/11),50% (4/8),1/1,10% (1/10),0% (0/1),3/3,1/2,1/1,0/1,0/0
2024 Wimbledon R64,W vs Volynets,58% (7/12),86% (6/7),3/5,58% (7/12),14% (1/7),2/6,0/1,2/2,0/0,0/0
2024 Wimbledon R128,W vs Kudermetova,33% (6/18),100% (6/6),4/5,50% (9/18),44% (4/9),6/6,1/2,2/2,1/2,0/0
2024 Birmingham QF,L vs Potapova,33% (3/9),0% (0/3),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2025 (7 matches),,44.3%,64.5%,27.3%,53.6%,27.0%,64.7%,50.0%,55.6%,100.0%,75.0%
2024 (16 matches),,42.7%,70.7%,36.7%,40.8%,28.2%,72.2%,65.0%,71.4%,66.7%,40.0%
2023 (15 matches),,37.1%,78.0%,32.5%,40.3%,29.7%,79.5%,100.0%,73.7%,100.0%,88.9%
2022 (13 matches),,41.1%,68.3%,32.4%,35.1%,21.2%,76.9%,84.6%,81.0%,100.0%,100.0%
2021 (31 matches),,46.8%,74.2%,28.9%,39.8%,36.6%,73.8%,81.3%,74.3%,85.7%,63.6%
Career (211 matches),,50.9%,78.9%,38.2%,42.2%,27.5%,72.2%,77.3%,63.8%,75.0%,57.7%
