Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Seoul QF,L vs Swiatek,33% (1/3),40% (2/5),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2025 US Open QF,L vs Pegula,40% (4/10),67% (2/3),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2025 US Open R16,W vs Townsend,53% (9/17),50% (4/8),2/6,1/2,40% (4/10),8/9,8/8,71% (10/14),36% (5/14)
2025 US Open R128,W vs Mboko,89% (8/9),36% (4/11),2/5,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Montreal R128,L vs Andreescu,75% (6/8),8% (1/13),0/0,0/0,63% (5/8),2/4,2/3,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Eala,47% (9/19),38% (6/16),2/5,1/1,67% (6/9),2/3,0/0,- (0/0),- (0/0)
2025 Strasbourg R32,L vs Linette,45% (5/11),50% (1/2),0/0,0/0,33% (2/6),2/4,2/3,- (0/0),- (0/0)
2024 Riyadh Finals SF,L vs Zheng,60% (6/10),50% (2/4),0/0,0/0,43% (3/7),3/5,1/2,- (0/0),- (0/0)
2024 Riyadh Finals RR,L vs Swiatek,64% (9/14),44% (4/9),1/2,0/0,65% (11/17),1/3,0/1,- (0/0),- (0/0)
2024 Riyadh Finals RR,W vs Pegula,47% (8/17),67% (4/6),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Riyadh Finals RR,W vs Gauff,67% (10/15),75% (3/4),2/4,1/3,92% (11/12),0/0,0/0,- (0/0),- (0/0)
2024 US Open R64,L vs Ruse,47% (7/15),33% (2/6),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2024 US Open R128,W vs Bassols Ribera,78% (7/9),38% (5/13),2/5,1/3,40% (2/5),0/0,0/0,80% (4/5),60% (3/5)
2024 Wimbledon F,W vs Paolini,61% (11/18),43% (3/7),2/4,1/3,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon SF,W vs Rybakina,50% (11/22),67% (4/6),2/7,1/1,67% (6/9),2/3,0/0,- (0/0),- (0/0)
2024 Wimbledon QF,W vs Ostapenko,90% (9/10),38% (3/8),2/3,1/2,60% (3/5),0/0,0/0,67% (4/6),60% (3/5)
2024 Wimbledon R16,W vs Collins,60% (9/15),27% (4/15),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,W vs Volynets,86% (6/7),55% (6/11),2/6,1/3,54% (7/13),1/1,0/0,85% (11/13),31% (4/13)
2024 Wimbledon R128,W vs Kudermetova,72% (13/18),60% (6/10),2/3,1/2,74% (14/19),5/6,0/0,60% (6/10),22% (2/9)
2024 Birmingham QF,L vs Potapova,71% (5/7),0% (0/3),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2025 (7 matches),,54.5%,34.5%,37.5%,50.0%,50.0%,60.0%,75.0%,71.4%,35.7%
2024 (16 matches),,62.2%,44.6%,50.0%,47.6%,60.3%,50.0%,14.3%,73.5%,37.5%
2023 (15 matches),,61.0%,52.9%,59.3%,50.0%,55.4%,50.0%,33.3%,72.2%,26.3%
2022 (13 matches),,63.7%,40.2%,41.5%,30.4%,50.6%,53.3%,62.5%,61.4%,41.5%
2021 (31 matches),,57.0%,41.5%,46.7%,38.0%,63.8%,52.5%,40.0%,59.6%,44.7%
Career (211 matches),,58.2%,47.8%,52.4%,48.3%,55.9%,50.0%,48.1%,60.4%,42.2%
