Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Seoul QF,L vs Swiatek,4.0,4.0,3.9,33.9%,50.0%,38.9%,40.0%,45.3%,18.1%,-5.5,-10.0,-6.5,-8.9
2025 US Open QF,L vs Pegula,3.5,3.4,3.6,42.3%,42.9%,55.6%,20.0%,46.5%,29.7%,-2.0,-3.4,-2.0,-3.1
2025 US Open R16,W vs Townsend,3.6,3.8,3.5,46.9%,50.0%,48.1%,42.9%,56.3%,14.1%,16.5,9.8,-8.0,-6.3
2025 US Open R128,W vs Mboko,3.4,3.2,3.6,63.4%,46.9%,55.6%,66.7%,53.1%,41.0%,5.5,9.2,1.0,2.0
2025 Montreal R128,L vs Andreescu,3.2,3.0,3.4,44.3%,62.1%,27.3%,25.0%,49.1%,14.3%,3.5,5.7,4.0,5.8
2025 Wimbledon R128,W vs Eala,3.3,3.0,3.7,55.0%,51.3%,52.4%,80.0%,57.9%,20.8%,15.0,12.8,8.5,10.1
2025 Strasbourg R32,L vs Linette,3.2,3.2,3.1,40.3%,48.4%,42.9%,0.0%,55.9%,28.6%,12.5,21.6,-0.5,-1.3
2024 Riyadh Finals SF,L vs Zheng,3.0,3.1,2.9,42.6%,56.0%,33.3%,50.0%,55.6%,14.9%,-6.5,-8.8,7.5,13.4
2024 Riyadh Finals RR,W vs Gauff,3.3,3.6,3.0,51.5%,50.0%,72.7%,71.4%,52.4%,15.9%,12.5,14.4,3.5,4.9
2024 Riyadh Finals RR,W vs Pegula,2.6,2.7,2.5,60.9%,42.1%,50.0%,0.0%,59.8%,37.8%,-6.0,-10.5,2.0,7.4
2024 Riyadh Finals RR,L vs Swiatek,3.0,3.3,2.8,46.6%,50.0%,38.5%,60.0%,50.7%,21.9%,3.5,3.7,5.0,6.4
2024 Wimbledon F,W vs Paolini,3.8,3.4,4.2,54.7%,56.8%,36.8%,50.0%,52.5%,19.0%,16.5,14.5,-5.5,-5.7
2024 Wimbledon SF,W vs Rybakina,3.3,3.3,3.3,52.5%,52.3%,30.0%,80.0%,50.6%,7.9%,-2.5,-2.8,10.0,10.1
2024 Wimbledon QF,W vs Ostapenko,2.6,2.4,2.7,54.1%,51.5%,80.0%,100.0%,52.9%,12.5%,12.0,26.7,16.0,28.6
2024 Wimbledon R16,W vs Collins,3.0,2.9,3.1,56.7%,71.4%,40.0%,0.0%,52.4%,32.1%,9.5,15.6,-0.5,-1.0
2024 Wimbledon R64,W vs Volynets,4.6,4.4,4.8,46.5%,48.8%,55.0%,55.0%,63.5%,12.5%,6.5,3.6,13.5,13.4
2024 Wimbledon R128,W vs Kudermetova,3.8,3.9,3.8,43.0%,66.7%,57.6%,41.2%,60.0%,18.6%,12.5,6.8,8.0,6.3
2024 Birmingham QF,L vs Potapova,2.9,3.1,2.7,42.7%,57.7%,25.0%,50.0%,62.4%,13.6%,0.5,0.7,-2.0,-5.3
2024 Stuttgart R32,L vs Kudermetova,4.1,3.7,4.4,40.7%,62.7%,57.7%,57.1%,62.9%,19.3%,11.5,5.7,-4.5,-4.0
2024 Australian Open QF,L vs Sabalenka,3.7,4.1,3.3,47.3%,22.2%,42.9%,11.1%,43.1%,24.3%,-2.5,-5.6,-7.0,-12.7
Last 52 Weeks (7 matches),,3.5,3.4,3.5,47.6%,50.0%,46.1%,45.5%,52.8%,22.5%,6.5,7.9,-0.5,-0.7
Career (74 matches),,3.6,3.6,3.6,49.4%,51.6%,49.1%,52.1%,50.4%,16.5%,7.0,7.6,2.6,3.0
