Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Ruse,94.3,97.0,6.3,99.8,93.4,107,76,89.8,4.1,94.0,90.5,96,81
2024 US Open R128,W vs Bassols Ribera,91.7,95.1,5.6,98.4,90.1,104,81,85.5,6.3,92.7,,96,73
2024 Wimbledon F,W vs Paolini,98.4,102.0,3.6,103.2,100.7,108,90,86.5,5.6,87.3,94.0,95,74
2024 Wimbledon SF,W vs Rybakina,99.0,100.5,3.4,102.8,98.9,106,92,94.2,3.6,95.0,101.0,104,88
2024 Wimbledon QF,W vs Ostapenko,99.9,102.5,2.9,103.4,100.2,110,94,91.2,4.8,89.7,,97,79
2024 Wimbledon R16,W vs Collins,99.7,102.3,3.7,104.0,98.8,108,94,92.8,4.1,92.0,,99,84
2023 US Open R128,L vs Bronzetti,91.6,96.0,4.8,101.1,94.7,106,86,86.2,3.5,87.0,88.3,93,79
2023 Wimbledon R128,W vs Watson,98.1,101.4,4.7,103.4,98.2,109,92,93.2,5.0,,,101,81
2022 US Open R64,L vs Krunic,96.1,103.3,5.9,105.8,96.6,112,83,85.3,6.4,87.0,85.0,96,74
2022 US Open R128,W vs Contreras Gomez,95.5,103.0,0.0,,,103,103,88.0,0.0,,,88,88
2022 Wimbledon R32,L vs Tomljanovic,95.0,99.3,5.3,101.0,95.8,107,86,85.9,6.0,82.0,89.3,96,73
2022 Wimbledon R64,W vs Golubic,92.9,100.5,6.0,101.8,97.1,110,82,83.0,7.8,85.8,78.8,94,64
2021 US Open QF,L vs Sabalenka,95.9,102.5,3.3,105.8,100.6,109,96,91.2,6.2,96.4,93.2,104,75
2021 US Open R16,W vs Muguruza,96.8,101.5,4.7,103.7,97.6,112,89,88.0,5.9,93.6,89.5,100,74
2021 US Open R32,W vs Rakhimova,94.6,100.5,4.3,102.5,96.7,109,92,86.2,6.3,,92.5,97,70
2021 US Open R64,W vs Mchale,92.9,101.8,4.7,103.7,96.7,110,91,83.2,4.9,86.0,82.3,90,74
2021 US Open R128,W vs Sharma,95.1,100.8,4.4,104.4,97.8,110,91,85.9,4.4,,,94,80
2021 Wimbledon R16,L vs Barty,95.6,99.6,4.7,102.1,95.5,107,89,85.3,4.2,86.8,84.3,95,77
2021 Wimbledon R32,W vs Sevastova,93.0,98.9,5.1,101.2,95.1,107,87,83.5,4.9,87.6,84.3,94,75
2021 Wimbledon R64,W vs Petkovic,93.5,97.2,5.7,101.7,93.6,109,87,85.8,4.4,92.0,85.3,92,79
Career (21 matches),,95.5,100.1,4.6,102.6,96.6,112,76,87.3,5.1,89.8,87.2,104,64
