Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,6,2,4,33.3%,5-6,45.5%,54-58,48.2%,2-1,66.7%,6,53.4%,40.4%,2.6%,10.9%,60.3%,61.5%,33.9%,50.6%,46.8%,48.8%,0.95,R16 (2x)
2024,12,5,7,41.7%,13-17,43.3%,127-144,46.9%,0-0,-,12,53.7%,40.0%,2.2%,9.1%,59.4%,58.5%,42.6%,52.0%,46.1%,49.2%,0.96,QF (Hua Hin 2)
2023,4,1,3,25.0%,3-6,33.3%,37-47,44.0%,0-1,0.0%,4,57.1%,31.7%,2.6%,11.0%,61.4%,59.8%,41.2%,52.6%,41.8%,47.7%,0.88,R16 (Rabat)
2022,4,0,4,0.0%,1-8,11.1%,23-53,30.3%,0-0,-,4,48.6%,12.8%,7.1%,13.1%,53.2%,62.7%,36.4%,50.4%,33.3%,42.2%,0.67,R32 (3x)
2021,4,1,3,25.0%,2-6,25.0%,26-42,38.2%,0-0,-,4,47.1%,29.4%,1.4%,6.4%,58.7%,56.3%,43.3%,50.9%,41.5%,46.3%,0.84,R16 (Luxembourg)
2020,5,1,4,20.0%,3-8,27.3%,42-57,42.4%,0-1,0.0%,5,49.0%,39.2%,5.0%,10.2%,55.3%,60.7%,37.5%,50.3%,44.2%,47.1%,0.89,R16 (Linz)
2019,7,2,5,28.6%,7-10,41.2%,75-87,46.3%,1-2,33.3%,7,51.2%,39.3%,3.2%,11.3%,53.7%,60.5%,37.5%,49.8%,45.7%,47.8%,0.91,R16 (2x)
2018,13,4,9,30.8%,11-19,36.7%,133-146,47.7%,0-2,0.0%,13,55.8%,40.3%,3.1%,10.9%,51.3%,65.8%,39.3%,52.9%,44.9%,48.8%,0.95,QF (Rabat)
2017,15,8,7,53.3%,20-16,55.6%,171-155,52.5%,0-1,0.0%,15,63.6%,41.3%,4.1%,9.0%,56.3%,66.4%,42.4%,55.9%,45.9%,51.1%,1.04,SF (2x)
Career,70,24,46,34.3%,65-96,40.4%,688-789,46.6%,3-8,27.3%,70,55.3%,37.8%,3.3%,10.1%,56.2%,62.3%,39.9%,52.5%,44.6%,48.6%,0.94,
