Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),227,308,192,1580,199,1523,154,1556,144,1496,,,,
2025,189,379,186,1580,194,1523,154,1556,142,1496,,
2024,136,545,178,1560,192,1499,146,1549,145,1482,551,108
2023,184,409,180,1553,181,1507,198,1474,,,,
2022,242,268,257,1431,253,1390,274,1333,157,1447,,
2021,237,303,214,1473,211,1425,208,1407,157,1441,,
2020,209,315,,,,,,,,,480,134
2019,243,251,215,1492,230,1426,196,1445,,,454,131
2018,208,285,200,1494,191,1461,197,1394,156,1450,433,110
2017,103,635,110,1670,114,1620,134,1525,86,1586,588,62
2016,327,128,,,,,,,,,492,89
2015,149,372,,,,,,,,,457,95
2014,403,78,,,,,,,,,667,37
2013,1046,10,,,,,,,,,1032,15
