Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Dec-2025,W50 Selva Gardena,Hard,QF,197,250,Mingge Xu [GBR] d. Fett,6-3 6-4,0.92,1.3%,21.5%,46.8%,56.8%,33.3%,9/16,1:31
01-Dec-2025,W50 Selva Gardena,Hard,R16,197,424,Fett d. Weronika Falkowska [POL],6-4 6-0,1.68,2.1%,4.2%,62.5%,76.7%,61.1%,0/0,1:17
01-Dec-2025,W50 Selva Gardena,Hard,R32,197,1250,Fett d. Kseniia Ruchkina [RUS],6-2 6-2,1.36,4.5%,15.9%,54.5%,62.5%,50.0%,0/2,1:11
20-Oct-2025,Rovereto 125,Hard,R16,194,166,(6) Sofia Costoulas [BEL] d. Fett,6-4 3-6 6-3,0.98,4.6%,9.2%,50.6%,50.0%,48.8%,4/12,2:16
20-Oct-2025,Rovereto 125,Hard,R32,194,188,Fett d. Celine Naef [SUI],6-4 6-3,1.29,0.0%,2.0%,63.3%,58.1%,50.0%,5/9,1:20
13-Oct-2025,W75 Quinta do Lago,Hard,QF,202,164,Maria Timofeeva [UZB] d. Fett,7-6(3) 6-4,0.87,0.0%,22.1%,54.4%,62.2%,29.0%,1/7,1:34
13-Oct-2025,W75 Quinta do Lago,Hard,R16,202,606,Fett d. Britt Du Pree [NED],7-6(6) 6-4,1.12,2.6%,6.5%,62.3%,60.4%,41.4%,2/7,1:50
13-Oct-2025,W75 Quinta do Lago,Hard,R32,202,239,Fett d. Jule Niemeier [GER],6-2 6-3,1.30,6.0%,18.0%,62.0%,77.4%,31.6%,1/3,1:09
29-Sep-2025,Samsun 125,Hard,R32,171,462,(WC) Berfu Cengiz [TUR] d. Fett,7-6(3) 6-4,0.91,4.8%,14.3%,53.6%,68.9%,35.9%,8/12,1:53
25-Aug-2025,US Open,Hard,Q3,152,109,(7) Katie Volynets [USA] d. Fett,5-7 6-2 6-3,0.87,0.0%,10.9%,56.5%,61.5%,27.5%,6/14,2:30
25-Aug-2025,US Open,Hard,Q2,152,225,Fett d. Tessah Andrianjafitrimo [FRA],6-7(5) 7-5 6-4,1.08,0.8%,10.5%,61.3%,64.5%,27.1%,5/13,3:13
25-Aug-2025,US Open,Hard,Q1,152,136,Fett d. (30) Joanna Garland [TPE],6-2 6-4,1.37,6.7%,21.7%,50.0%,83.3%,30.0%,3/6,1:20
14-Jul-2025,Iasi,Clay,R16,151,51,(2) Jaqueline Cristian [ROU] d. Fett,4-1 RET,0.64,0.0%,18.8%,37.5%,50.0%,20.0%,2/4,0:26
14-Jul-2025,Iasi,Clay,R32,151,137,Fett d. Veronika Erjavec [SLO],7-6(6) 6-2,1.14,1.1%,8.9%,58.9%,66.0%,45.9%,11/13,1:58
07-Jul-2025,Bastad 125,Clay,R16,166,155,Louisa Chirico [USA] d. Fett,4-6 7-6(6) 7-5,0.95,2.5%,11.7%,53.3%,60.9%,30.4%,5/14,2:39
07-Jul-2025,Bastad 125,Clay,R32,166,218,Fett d. Ekaterina Makarova [RUS],6-4 4-6 6-2,1.15,3.3%,15.6%,50.0%,68.9%,44.4%,6/11,2:09
30-Jun-2025,Wimbledon,Grass,Q3,166,109,(13) Ella Seidel [GER] d. Fett,6-2 4-6 6-3,0.93,4.4%,7.8%,61.1%,52.7%,51.4%,7/13,2:07
30-Jun-2025,Wimbledon,Grass,Q2,166,162,Fett d. Daria Snigur [UKR],6-7(2) 6-2 6-3,1.12,0.0%,10.6%,55.3%,61.5%,40.5%,8/14,1:56
30-Jun-2025,Wimbledon,Grass,Q1,166,130,Fett d. (27) Sijia Wei [CHN],6-3 6-2,1.32,3.3%,8.3%,46.7%,60.7%,56.3%,7/9,1:14
09-Jun-2025,Grado 125,Clay,R16,170,327,(WC) Tyra Caterina Grant [ITA] d. (5) Fett,7-5 0-0 RET,0.92,4.5%,20.5%,50.0%,68.2%,40.9%,1/3,1:03
09-Jun-2025,Grado 125,Clay,R32,170,369,(5) Fett d. (WC) Tatiana Pieri [ITA],6-3 2-6 6-3,1.07,3.3%,15.4%,50.5%,67.4%,31.1%,3/10,1:59
