Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,47,15,32,31.9%,45-66,40.5%,477-536,47.1%,1-7,12.5%,47,55.8%,38.7%,3.3%,10.1%,55.5%,62.4%,40.5%,52.6%,44.6%,48.7%,0.94
Clay,17,8,9,47.1%,17-19,47.2%,157-171,47.9%,2-0,100.0%,17,53.9%,40.6%,2.4%,10.3%,58.9%,60.9%,38.0%,51.5%,46.5%,49.1%,0.96
Grass,6,1,5,16.7%,3-11,21.4%,54-82,39.7%,0-1,0.0%,6,55.2%,25.0%,6.1%,9.8%,54.1%,65.5%,39.6%,53.6%,40.6%,47.0%,0.88
Grand Slams,7,2,5,28.6%,6-11,35.3%,72-87,45.3%,0-1,0.0%,7,43.0%,48.1%,1.5%,9.9%,55.3%,57.3%,37.2%,48.4%,48.8%,48.6%,0.95
Premiers,2,1,1,50.0%,2-2,50.0%,17-22,43.6%,1-0,100.0%,2,47.4%,36.8%,4.8%,16.8%,55.2%,66.7%,25.0%,48.0%,46.2%,47.1%,0.89
Internationals,52,20,32,38.5%,51-69,42.5%,517-574,47.4%,2-5,28.6%,52,58.8%,36.1%,3.7%,9.8%,55.6%,63.8%,40.7%,53.6%,43.6%,48.8%,0.94
Semi-finals,2,0,2,0.0%,1-4,20.0%,20-29,40.8%,0-1,0.0%,2,50.0%,33.3%,1.7%,9.1%,59.1%,57.7%,40.3%,50.6%,40.1%,45.6%,0.81
Quarter-finals,4,2,2,50.0%,6-5,54.5%,51-48,51.5%,0-0,-,4,64.0%,38.8%,3.7%,9.0%,60.1%,66.5%,41.1%,56.3%,45.4%,51.0%,1.04
vs Righties,62,22,40,35.5%,59-84,41.3%,603-696,46.4%,3-7,30.0%,62,55.1%,37.8%,3.5%,10.1%,55.7%,62.5%,39.5%,52.3%,44.4%,48.4%,0.93
vs Lefties,6,0,6,0.0%,2-12,14.3%,61-84,42.1%,0-1,0.0%,6,51.4%,31.9%,1.9%,10.8%,60.1%,58.8%,39.3%,51.0%,44.1%,47.8%,0.90
vs Top 10,4,0,4,0.0%,2-8,20.0%,30-55,35.3%,0-0,-,4,39.0%,31.8%,1.9%,12.2%,51.1%,54.3%,39.4%,47.0%,42.3%,44.5%,0.80
