Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 US Open R128,L vs Valentova,0.0%,-,3.4%,0.0%,5.7%,6.9%,0.0%,5.1%,10.7%,0.4%,0.0%,-65,-49
2025 Wimbledon R64,L vs Andreeva,0.0%,-,11.8%,60.0%,8.6%,31.8%,0.0%,0.0%,0.0%,2.6%,12.5%,-76,-75
2025 Cluj Napoca F,L vs Potapova,0.0%,-,0.6%,0.0%,10.2%,30.3%,0.0%,4.1%,14.3%,1.6%,33.3%,-88,-82
2025 Cluj Napoca R32,W vs Halep,0.0%,-,3.8%,100.0%,7.7%,19.2%,0.0%,10.0%,50.0%,0.0%,-,-69,-44
2024 Auckland R32,L vs Keys,0.0%,-,3.2%,50.0%,3.8%,8.3%,0.0%,3.9%,12.5%,0.0%,-,-92,-72
2024 BJK Cup Finals RR,W vs Hruncakova,0.0%,-,2.8%,66.7%,10.4%,16.7%,0.0%,13.3%,33.3%,0.0%,-,-40,-31
2024 Osaka R16,L vs Lamens,0.0%,-,4.9%,20.0%,8.9%,10.3%,20.0%,3.5%,0.0%,1.0%,0.0%,-67,-69
2024 US Open R64,L vs Sabalenka,0.0%,-,4.5%,50.0%,16.7%,50.0%,0.0%,3.8%,0.0%,0.0%,-,-127,-69
2024 Wimbledon R128,L vs Fernandez,0.0%,-,6.2%,87.5%,14.6%,21.4%,0.0%,10.9%,100.0%,0.0%,-,-21,-25
2024 Rome R128,L vs Kenin,0.0%,-,7.9%,54.5%,9.2%,21.1%,0.0%,2.9%,0.0%,0.8%,50.0%,-101,-43
2024 Linz R32,W vs Kerber,0.0%,-,6.2%,50.0%,14.9%,15.8%,0.0%,5.7%,25.0%,0.5%,0.0%,-106,-64
2024 Brisbane R32,L vs Sabalenka,0.0%,-,5.3%,75.0%,21.6%,20.0%,0.0%,0.0%,0.0%,0.0%,-,-84,-63
2023 Bad Homburg F,L vs Siniakova,0.0%,-,7.0%,55.6%,15.8%,44.0%,0.0%,7.8%,22.2%,0.4%,100.0%,12,-6
2023 Roland Garros R128,L vs Jabeur,0.0%,-,8.1%,77.8%,12.8%,21.1%,25.0%,2.6%,25.0%,1.0%,50.0%,-76,-90
2023 Rabat F,W vs Grabher,0.0%,-,4.1%,55.6%,10.1%,4.0%,14.3%,6.1%,80.0%,0.8%,66.7%,-104,-84
2023 Merida R32,L vs Volynets,0.0%,-,3.8%,33.3%,5.3%,9.1%,0.0%,2.8%,8.3%,0.0%,-,-112,-109
2022 Palermo F,L vs Begu,0.0%,-,4.8%,80.0%,6.7%,6.5%,5.9%,3.2%,15.4%,1.5%,0.0%,-103,-125
2022 Rabat SF,L vs Trevisan,0.0%,-,5.4%,66.7%,8.4%,20.0%,5.9%,7.4%,13.3%,1.1%,0.0%,-92,-89
2022 Miami R16,L vs Saville,0.0%,-,9.6%,71.4%,12.9%,14.5%,10.7%,6.3%,17.4%,1.2%,0.0%,-64,-77
2022 Australian Open R64,L vs Barty,0.0%,-,2.6%,0.0%,10.3%,8.3%,0.0%,0.0%,0.0%,0.0%,-,-165,-131
Last 52 Weeks (2 matches),,0.0%,-,6.9%,42.9%,7.3%,17.6%,0.0%,2.4%,7.1%,1.6%,11.1%,-71,-62
Career (22 matches),,0.0%,-,5.3%,58.8%,9.4%,15.4%,5.7%,4.5%,16.1%,0.7%,22.0%,-87,-75
