Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 US Open R128,L vs Valentova,11,34,0.3,6.2%,19.1%,6,29,0.2,3.7%,18.0%,1.2%,0.6%,0.7,19.7%,29.2%
2025 Wimbledon R64,L vs Andreeva,11,32,0.3,8.7%,25.2%,10,26,0.4,8.7%,22.6%,8.7%,0.0%,0.7,16.5%,23.6%
2025 Cluj-Napoca F,L vs Potapova,20,28,0.7,12.3%,17.3%,19,24,0.8,12.9%,16.3%,8.8%,3.4%,1.1,22.2%,19.8%
2025 Cluj-Napoca R32,W vs Halep,11,11,1.0,13.8%,13.8%,9,10,0.9,12.0%,13.3%,10.7%,1.3%,0.2,5.0%,28.7%
2025 Auckland R32,L vs Keys,6,20,0.3,4.8%,16.0%,6,18,0.3,5.1%,15.3%,4.2%,0.8%,1.0,22.4%,22.4%
2024 BJK Cup Finals F,W vs Hruncakova,11,13,0.8,10.4%,12.3%,8,13,0.6,8.5%,13.8%,4.3%,4.3%,0.5,16.0%,29.2%
2024 Osaka R16,L vs Lamens,8,16,0.5,7.8%,15.5%,7,16,0.4,7.3%,16.7%,6.3%,1.0%,1.0,17.5%,17.5%
2024 US Open R64,L vs Sabalenka,9,11,0.8,10.1%,12.4%,7,8,0.9,9.0%,10.3%,6.4%,2.6%,1.4,27.0%,19.1%
2024 US Open R128,W vs Sun,12,8,1.5,18.2%,12.1%,9,8,1.1,15.3%,13.6%,8.5%,5.1%,1.2,21.2%,18.2%
2024 Wimbledon R128,L vs Fernandez,10,14,0.7,7.7%,10.8%,9,12,0.8,7.3%,9.7%,4.8%,2.4%,1.2,16.2%,13.1%
2024 Rome R128,L vs Kenin,15,26,0.6,10.8%,18.7%,11,20,0.6,8.7%,15.7%,7.1%,1.6%,1.1,20.9%,18.7%
2024 Linz R32,W vs Kerber,17,10,1.7,17.5%,10.3%,14,8,1.8,15.7%,9.0%,9.0%,5.6%,0.5,14.4%,30.9%
2024 Brisbane R32,L vs Sabalenka,11,8,1.4,14.5%,10.5%,7,5,1.4,12.1%,8.6%,8.6%,3.4%,3.4,40.8%,11.8%
2023 US Open R32,L vs Zheng,15,32,0.5,7.1%,15.2%,14,26,0.5,7.2%,13.3%,4.1%,2.1%,0.7,15.2%,20.5%
2023 US Open R64,W vs Lys,10,15,0.7,8.8%,13.2%,7,10,0.7,7.0%,10.0%,5.0%,2.0%,0.6,14.9%,25.4%
2023 US Open R128,W vs Krejcikova,20,27,0.7,12.2%,16.5%,13,26,0.5,8.7%,17.4%,4.7%,4.0%,0.6,17.7%,29.9%
2023 Wimbledon R128,L vs Cristian,11,22,0.5,8.8%,17.6%,11,21,0.5,9.4%,17.9%,6.0%,3.4%,0.7,14.4%,20.8%
2023 Bad Homburg F,L vs Siniakova,13,27,0.5,10.1%,20.9%,12,23,0.5,10.6%,20.4%,8.0%,2.7%,0.5,12.4%,24.0%
2023 Roland Garros R128,L vs Jabeur,6,15,0.4,5.4%,13.5%,6,14,0.4,5.9%,13.9%,4.0%,2.0%,1.3,25.2%,19.8%
2023 Rabat F,W vs Grabher,22,25,0.9,10.0%,11.4%,20,23,0.9,9.9%,11.3%,5.9%,3.4%,0.8,21.9%,26.0%
Career (29 matches),,362,588,0.6,9.6%,15.6%,303,519,0.6,8.8%,15.0%,5.9%,2.5%,0.8,18.9%,23.5%
